comment_id,final_id,comment_text,platform,source_name,date,likesCount,food,service,place,delivery,price,treatment,out_of_scope,post_id,model_prediction,feeling
63096,529126,مزية قلتلي من خارج الوطن خاطرش لي في داخل الوطن ما يقدوش لهادوك الاسعار بالدولار و الاورو و ياربي,tiktok,favorite restaurant,2026-01-02T21:31:04.202479,0,,,,,Complaint,,False,1008.0,"[""price_complaint""]",negative
63072,161637,والسعر مهدرتيش عليه,tiktok,favorite restaurant,2026-01-02T21:31:04.202448,0,,,,,Inquiry,,False,1008.0,"[""price_inquiry""]",neutral
62734,289462,les prix  [PRICE],tiktok,favorite restaurant,2026-01-02T21:30:55.613327,0,,,,,Inquiry,,False,1008.0,"[""price_inquiry""]",neutral
62578,938684,من فضلك و ليسكن داخل الوطن يقدر يجي,tiktok,favorite restaurant,2026-01-02T21:30:53.140167,0,,,,,,,True,1008.0,[],neutral
62540,278014,سعر في متناول برات بيب,tiktok,favorite restaurant,2026-01-02T21:30:51.792744,3,,,,,Complaint,,False,1008.0,"[""price_complaint""]",negative
62706,159253,Si c’est cher pour vous allez à la boulangerie pâtisserie de votre quartier,tiktok,favorite restaurant,2026-01-02T21:30:54.860452,3,,,,,,,True,1008.0,[],neutral
63040,661536,pourquoi les Tramp l'oeil sont minuscule,tiktok,favorite restaurant,2026-01-02T21:31:03.370947,0,Complaint,,,,,,False,1008.0,"[""food_complaint""]",negative
63124,660436,زدمة خوتي,tiktok,favorite restaurant,2026-01-02T21:31:05.048406,0,,,,,,,True,1008.0,[],neutral
63090,551402,من خارج وطن علاه لي في وطن قالولك راهم حافرينا قبر في بلادنا وعايشين غاية,tiktok,favorite restaurant,2026-01-02T21:31:04.202473,0,,,,,,,True,1008.0,[],neutral
63054,815976,معجبنيش لبارح كنت عندهم,tiktok,favorite restaurant,2026-01-02T21:31:03.371145,0,,,complaint,,,,False,1008.0,"[""place_complaint""]",negative
62530,665190,"Le prix est très élevé par rapport à certains et les sièges sont élégants, Dieu merci.",tiktok,favorite restaurant,2026-01-02T21:30:51.792730,3,,,,,Complaint,,False,1008.0,"[""price_complaint""]",negative
51530,283704,والله محترفين. حرقان العيد,tiktok,favorite restaurant,2026-01-02T21:00:00.620413,0,,,,,,,True,1032.0,[],neutral
50890,402547,احنا رحنالو قبل رمضان كيف ماه تقول اليوم واين فتح,tiktok,favorite restaurant,2026-01-02T20:59:47.253778,1,,,Appreciation,,,,False,1032.0,"[""place_appreciation""]",positive
50796,946572,وين اكزكت,tiktok,favorite restaurant,2026-01-02T20:59:45.758601,0,,,Inquiry,,,,False,1032.0,"[""place_inquiry""]",neutral
51510,421537,ليجا من الطليان يخلص با الاورو ولا با جورني تعنا مجرد سؤال  فقط,tiktok,favorite restaurant,2026-01-02T21:00:00.620397,1,,,,,"complaint,inquiry",,False,1032.0,[],neutral
51016,947013,مشاء الله ولاقوة الابالله العلي العظيم ربي يوفقك ان شاء الله,tiktok,favorite restaurant,2026-01-02T20:59:48.842417,0,,,,,,,True,1032.0,[],neutral
51038,671731,il fallait présenter une fois que tout est en place,tiktok,favorite restaurant,2026-01-02T20:59:49.625939,0,,,,,,,True,1032.0,[],neutral
50842,546922,حتى انا جيت من المغرب,tiktok,favorite restaurant,2026-01-02T20:59:46.444051,1,,,,,,,True,1032.0,[],neutral
50916,946283,شكرا,tiktok,favorite restaurant,2026-01-02T20:59:47.306520,1,,,,,,,True,1032.0,[],neutral
51498,145160,hada weld Cartier f ANNABA Mohamed il est avec nous en France il a investi au bled c un magnifique endroit je valide et bonne chance mon gars,tiktok,favorite restaurant,2026-01-02T21:00:00.620387,0,,,,,,,True,1032.0,[],neutral
50940,554920,C’est où le spécialité algérien ?,tiktok,favorite restaurant,2026-01-02T20:59:47.306543,1,,,Inquiry,,,,False,1032.0,"[""place_inquiry""]",neutral
50948,153470,وعادات عنابة والمطبخ الجزا ئري وينو,tiktok,favorite restaurant,2026-01-02T20:59:47.306551,27,,,,,,,True,1032.0,[],neutral
51596,920315,نكتيفي كارت الشفاء برك ونجي,tiktok,favorite restaurant,2026-01-02T21:00:02.374309,0,,,,,,,True,1032.0,[],neutral
50880,404079,و le prix ? كون شريتي عليه شوي,tiktok,favorite restaurant,2026-01-02T20:59:47.253767,0,,,,,Inquiry,,False,1032.0,"[""price_inquiry""]",neutral
50908,667668,حاب ماكل كورية انا في عنابة ولله [APPRECIATION],tiktok,favorite restaurant,2026-01-02T20:59:47.253800,0,,,,,,,True,1032.0,[],neutral
51070,656482,بالجمعة يفتح,tiktok,favorite restaurant,2026-01-02T20:59:50.991559,1,,,Inquiry,,,,False,1032.0,"[""place_inquiry""]",neutral
50874,154340,لا خويا ماكنتش بصح عتبة مربوحة إن شاء الله,tiktok,favorite restaurant,2026-01-02T20:59:47.253749,0,,,,,,,True,1032.0,[],neutral
50836,555051,كلش خدمة,tiktok,favorite restaurant,2026-01-02T20:59:46.444037,0,,,,,,,True,1032.0,[],neutral
50884,268293,w la salle des fêtes wa9teh thel tebda ?,tiktok,favorite restaurant,2026-01-02T20:59:47.253771,2,,,inquiry,,,,False,1032.0,"[""place_inquiry""]",neutral
51586,277692,كاين مصلى تاع نساء؟؟,tiktok,favorite restaurant,2026-01-02T21:00:02.374301,0,,,Inquiry,,,,False,1032.0,"[""place_inquiry""]",neutral
50826,657443,احكي علا سومه,tiktok,favorite restaurant,2026-01-02T20:59:45.758639,0,,,,,Inquiry,,False,1032.0,"[""price_inquiry""]",neutral
50904,134619,الأسعار پريفي,tiktok,favorite restaurant,2026-01-02T20:59:47.253794,0,,,,,Complaint,,False,1032.0,"[""price_complaint""]",negative
50792,798208,شكون راح يسناه عنابة معمره برستورون,tiktok,favorite restaurant,2026-01-02T20:59:44.958919,0,,,,,,,True,1032.0,[],neutral
51052,918838,Ou et la cuisine algérienne,tiktok,favorite restaurant,2026-01-02T20:59:49.629658,0,,,Appreciation,,,,False,1032.0,"[""place_appreciation""]",positive
50932,149908,"à tester in cha Allah, merci pour tes vidéos?",tiktok,favorite restaurant,2026-01-02T20:59:47.306536,2,,,,,,,True,1032.0,[],neutral
51036,262595,Mashallah je viendrais cette été  [APPRECIATION],tiktok,favorite restaurant,2026-01-02T20:59:49.625937,0,,,,,,,True,1032.0,[],neutral
50974,414796,علا حساب شوارمة ولبيتزا انا جاي من امريكا الجنوبية,tiktok,favorite restaurant,2026-01-02T20:59:48.252205,7,,,appreciation,,,,False,1032.0,"[""place_appreciation""]",positive
51506,534738,تسنيم كعبة وحدة افضل صانع محتوى  [APPRECIATION],tiktok,favorite restaurant,2026-01-02T21:00:00.620394,2,,,,,,,True,1032.0,[],neutral
51508,546769,خردة فارغ. و ثقال يقتلو و و menu. فارغ لماكلة. لتقولو عليها يقولك ماعندناش,tiktok,favorite restaurant,2026-01-02T21:00:00.620396,2,Complaint,Complaint,Complaint,,,Complaint,False,1032.0,"[""food_complaint"", ""service_complaint"", ""place_complaint"", ""treatment_complaint""]",negative
50936,283344,Tout fast food et resto avec 50 milles marches pourquoi ? Aussi il y en a marrrrrrrre des fast food fi annaba : j’ai visité resto el hadja fi seraidi et aussi khaymet sidi azzouz des vrais resto,tiktok,favorite restaurant,2026-01-02T20:59:47.306540,5,Complaint,,Complaint,,Complaint,,False,1032.0,"[""food_complaint"", ""place_complaint"", ""price_complaint""]",negative
50770,159941,تسمى نقدر نغلط نتعشى في عرس نورمال,tiktok,favorite restaurant,2026-01-02T20:59:44.958889,1,,,,,,,True,1032.0,[],neutral
51598,147757,ما يحوسش على خدامه,tiktok,favorite restaurant,2026-01-02T21:00:02.374311,0,,,,,,inquiry,False,1032.0,"[""treatment_inquiry""]",neutral
51014,135416,"c'est un plus pour Annaba, grandiose, mais il manque nos plats traditionnelles.",tiktok,favorite restaurant,2026-01-02T20:59:48.842413,0,Appreciation,Appreciation,Appreciation,,,Appreciation,False,1032.0,"[""food_appreciation"", ""service_appreciation"", ""place_appreciation"", ""treatment_appreciation""]",positive
51022,687336,L’argent c bien,tiktok,favorite restaurant,2026-01-02T20:59:49.023648,0,,,,,inquiry,,False,1032.0,"[""price_inquiry""]",neutral
51448,657646,Fel'7in حطيتك انت صوتو سبحان الله [RECOMMENDATION],tiktok,favorite restaurant,2026-01-02T20:59:58.924831,0,,,,,,,True,1032.0,[],neutral
50894,400631,وشبيك ماقلتيناش بنين ولا لا,tiktok,favorite restaurant,2026-01-02T20:59:47.253782,0,inquiry,,,,,,False,1032.0,"[""food_inquiry""]",neutral
50980,812080,نروحلو نهار يكون كاين عرس و نتعشى باطل,tiktok,favorite restaurant,2026-01-02T20:59:48.252210,0,,,,,,,True,1032.0,[],neutral
51592,539927,ملاحة ياسر، شكرا على هذا الاستثمار، بصح نحبو البصمة انتاعكم ، علاش روز جربي، نقدرو نخترعو اطباقنا,tiktok,favorite restaurant,2026-01-02T21:00:02.374306,0,,,appreciation,,,,False,1032.0,"[""place_appreciation""]",positive
51608,421991,مدلنا ع الاقل فكرة ع الاسعار,tiktok,favorite restaurant,2026-01-02T21:00:02.374320,0,,,,,Inquiry,,False,1032.0,"[""price_inquiry""]",neutral
51534,684246,نسيتي لي بري الاسعار,tiktok,favorite restaurant,2026-01-02T21:00:00.620416,0,,,,,Inquiry,,False,1032.0,"[""price_inquiry""]",neutral
50722,657724,احكيلنا عل الاسعار لحكاية الصحيحة,tiktok,favorite restaurant,2026-01-02T20:59:42.104940,9,,,,,Inquiry,,False,1032.0,"[""price_inquiry""]",neutral
51484,924651,اين المطبخ الجزائري,tiktok,favorite restaurant,2026-01-02T20:59:59.744228,0,,,Inquiry,,,,False,1032.0,"[""place_inquiry""]",neutral
51574,162927,pourquoi vous avez pas pensé aux handicapés,tiktok,favorite restaurant,2026-01-02T21:00:01.526238,0,,,Recommendation,,,,False,1032.0,"[""place_recommendation""]",positive
50928,932236,je viens pas tant que ya pas algérien ######## [COMPLAINT],tiktok,favorite restaurant,2026-01-02T20:59:47.306532,5,,,,,,,True,1032.0,[],neutral
32170,944746,مدام خرج ليك تعليق ماشي صدفة فرحتك راهي قريبةان شاء الله ديري النية وقولي أمين وربي يفرحك كيما فرحتيني بابوني [APPRECIATION],tiktok,favorite restaurant,2026-01-02T19:14:35.147233,1,,,,,,,True,1068.0,[],neutral
32194,409782,عيطو لعماد الليبي,tiktok,favorite restaurant,2026-01-02T19:14:36.058794,1,,,,,,,True,1068.0,[],neutral
31924,538346,وين بلص,tiktok,favorite restaurant,2026-01-02T19:14:26.999415,2,,,Inquiry,,,,False,1068.0,"[""place_inquiry""]",neutral
31842,789671,ماشي دخلة مليون  [INQUIRY],tiktok,favorite restaurant,2026-01-02T19:14:24.440198,2,,,,,Inquiry,,False,1068.0,"[""price_inquiry""]",neutral
32178,265733,هادو ادا رحت عندهم ماشي تخلص غي شا كليت تخلص حتى هداك لحوت لي راه تحت لرض على خاطر دارلك لومبيونص [APPRECIATION],tiktok,favorite restaurant,2026-01-02T19:14:36.058767,1,,,,,complaint,,False,1068.0,"[""price_complaint""]",negative
31918,275121,Je kiff la music inspiration sahraoui le rythme   [APPRECIATION] [RECOMMENDATION],tiktok,favorite restaurant,2026-01-02T19:14:26.559951,0,,,Appreciation,,,,False,1068.0,"[""place_appreciation""]",positive
31928,795595,سلام وين عنوان فى الجزاير,tiktok,favorite restaurant,2026-01-02T19:14:26.999426,2,,,Inquiry,,,,False,1068.0,"[""place_inquiry""]",neutral
31822,153314,روعة  [APPRECIATION],tiktok,favorite restaurant,2026-01-02T19:14:24.034741,2,,,appreciation,,,,False,1068.0,"[""place_appreciation""]",positive
31846,931817,اسم المطعم,tiktok,favorite restaurant,2026-01-02T19:14:24.440202,2,,,Inquiry,,,,False,1068.0,"[""place_inquiry""]",neutral
31796,665361,Mais les prix ils ont bien ou bien ….,tiktok,favorite restaurant,2026-01-02T19:14:24.034714,5,,,,,Inquiry,,False,1068.0,"[""price_inquiry""]",neutral
31892,810010,vive l'Algérie,tiktok,favorite restaurant,2026-01-02T19:14:25.768440,2,,,,,,,True,1068.0,[],neutral
31882,685682,il y en a un à Bobigny c'est un restaurant chinois,tiktok,favorite restaurant,2026-01-02T19:14:25.768432,2,,,,,,,True,1068.0,[],neutral
31728,157528,وين محل ايكزاكت,tiktok,favorite restaurant,2026-01-02T19:14:11.602621,4,,,Inquiry,,,,False,1068.0,"[""place_inquiry""]",neutral
31744,939850,وين ذرارية,tiktok,favorite restaurant,2026-01-02T19:14:20.872534,1,,,Inquiry,,,,False,1068.0,"[""place_inquiry""]",neutral
32202,132636,الا سعار في متناول كيليان مبابي,tiktok,favorite restaurant,2026-01-02T19:14:36.058803,1,,,,,Complaint,,False,1068.0,"[""price_complaint""]",negative
32174,288680,c'est magnifique il ya un restaurant qui ressemble a paris  [APPRECIATION],tiktok,favorite restaurant,2026-01-02T19:14:36.058761,0,,,Appreciation,,,,False,1068.0,"[""place_appreciation""]",positive
31868,424064,حسي مسي [APPRECIATION],tiktok,favorite restaurant,2026-01-02T19:14:25.718942,0,,,,,,,True,1068.0,[],neutral
31820,395046,وين يضبط,tiktok,favorite restaurant,2026-01-02T19:14:24.034740,1,,,Inquiry,,,,False,1068.0,"[""place_inquiry""]",neutral
31704,936285,يصيدولنا حوت غير من تما يجي جديد وبنين  [APPRECIATION],tiktok,favorite restaurant,2026-01-02T19:14:11.602582,7,appreciation,,,,,,False,1068.0,"[""food_appreciation""]",positive
31836,808898,meilleurs restaurants  [APPRECIATION],tiktok,favorite restaurant,2026-01-02T19:14:24.440191,2,,,Appreciation,,,,False,1068.0,"[""place_appreciation""]",positive
31896,661557,ont étais là bas machallah très bon,tiktok,favorite restaurant,2026-01-02T19:14:25.768443,3,Appreciation,,,,,,False,1068.0,"[""food_appreciation""]",positive
31778,424556,ديكور يخلصو لكليو,tiktok,favorite restaurant,2026-01-02T19:14:23.117717,2,,,,,complaint,,False,1068.0,"[""price_complaint""]",negative
31818,930074,ياعمري وين هذا,tiktok,favorite restaurant,2026-01-02T19:14:24.034739,7,,,Inquiry,,,,False,1068.0,"[""place_inquiry""]",neutral
32172,809639,الي ميزانهم فوق 60 ممنوع الدخول,tiktok,favorite restaurant,2026-01-02T19:14:36.058746,0,,,,,,,True,1068.0,[],neutral
31854,140451,هذا مطعم عبدو الرحا,tiktok,favorite restaurant,2026-01-02T19:14:24.440219,2,,,,,,,True,1068.0,[],neutral
31844,542829,جزائرية [APPRECIATION],tiktok,favorite restaurant,2026-01-02T19:14:24.440200,4,,,,,,,True,1068.0,[],neutral
31808,789669,وين هاد المكان من فظلكم,tiktok,favorite restaurant,2026-01-02T19:14:24.034725,2,,,Inquiry,,,,False,1068.0,"[""place_inquiry""]",neutral
31790,146765,ناس لحية عند abdou rha,tiktok,favorite restaurant,2026-01-02T19:14:23.330113,0,,,,,,,True,1068.0,[],neutral
31866,411786,وين هادي بلاصة,tiktok,favorite restaurant,2026-01-02T19:14:25.718939,2,,,Inquiry,,,,False,1068.0,"[""place_inquiry""]",neutral
31706,663117,مليحة [APPRECIATION],tiktok,favorite restaurant,2026-01-02T19:14:11.602590,1,,,appreciation,,,,False,1068.0,"[""place_appreciation""]",positive
31834,262259,واو ما شاء الله  كلاس وتحفة  [APPRECIATION],tiktok,favorite restaurant,2026-01-02T19:14:24.440189,1,,,Appreciation,,,,False,1068.0,"[""place_appreciation""]",positive
61594,944394,à testé  bonne continuation [RECOMMENDATION],tiktok,favorite restaurant,2026-01-02T21:25:43.488234,3,,,,,,,True,1080.0,[],neutral
53850,424478,أنا يبانلي ساندويتش مزعبل,tiktok,favorite restaurant,2026-01-02T21:08:14.207197,0,,,,,,,True,1080.0,[],neutral
61554,540591,تسخف فينا الواحد فالغربة والله العظيم,tiktok,favorite restaurant,2026-01-02T21:25:39.597084,0,,,,,,,True,1080.0,[],neutral
53788,674134,Il est très beau,tiktok,favorite restaurant,2026-01-02T21:08:12.795365,1,,,Appreciation,,,,False,1080.0,"[""place_appreciation""]",positive
61668,276558,Rachedi واش قولك هههههه,tiktok,favorite restaurant,2026-01-02T21:25:45.400216,2,,,,,,,True,1080.0,[],neutral
54364,790444,المصاغر كي تخدم تولي تبدع  good luck bruh [APPRECIATION],tiktok,favorite restaurant,2026-01-02T21:08:25.236796,1,Appreciation,,Appreciation,,,,False,1080.0,"[""food_appreciation"", ""place_appreciation""]",positive
53706,940444,الله يبارك مشاء الله كليت عندو تذوق تحصل [RECOMMENDATION],tiktok,favorite restaurant,2026-01-02T21:08:10.137887,3,appreciation,,,,,,False,1080.0,"[""food_appreciation""]",positive
53704,677092,Jrbto bnin yhubl,tiktok,favorite restaurant,2026-01-02T21:08:10.137884,2,appreciation,,,,,,False,1080.0,"[""food_appreciation""]",positive
53776,147010,كاين توصيل؟؟؟؟,tiktok,favorite restaurant,2026-01-02T21:08:12.795353,0,,,,inquiry,,,False,1080.0,"[""delivery_inquiry""]",neutral
53890,552328,ربي يعينك  [APPRECIATION],tiktok,favorite restaurant,2026-01-02T21:08:14.299341,0,,,,,,,True,1080.0,[],neutral
53906,929791,متاكد هذا كل بعشرين,tiktok,favorite restaurant,2026-01-02T21:08:15.001576,0,,,,,inquiry,,False,1080.0,"[""price_inquiry""]",neutral
53702,414043,قولو ينقص شوي الفريت فطاكوس برك. وربي يعاونكم,tiktok,favorite restaurant,2026-01-02T21:08:10.137883,17,recommendation,,,,,,False,1080.0,"[""food_recommendation""]",positive
61630,816500,مزال في سيدي عمار ولا قفل ؟,tiktok,favorite restaurant,2026-01-02T21:25:44.586377,0,,,Inquiry,,,,False,1080.0,"[""place_inquiry""]",neutral
61626,794266,الله بارك بين البنة,tiktok,favorite restaurant,2026-01-02T21:25:44.586367,0,appreciation,,,,,,False,1080.0,"[""food_appreciation""]",positive
53700,404757,بطيمة الحمرة كبرت فيها و تربيت فيها كرطيا 8 سنين مشفتهاش ربي يحفضك خويا نشالله,tiktok,favorite restaurant,2026-01-02T21:08:10.137882,7,,,,,,,True,1080.0,[],neutral
53828,655987,جرب هولنا,tiktok,favorite restaurant,2026-01-02T21:08:13.490859,0,,,,,,,True,1080.0,[],neutral
61650,943825,معندوش باج فيسبوك,tiktok,favorite restaurant,2026-01-02T21:25:44.586402,0,,,,,,,True,1080.0,[],neutral
53822,539939,الحانوت أو تع عمي,tiktok,favorite restaurant,2026-01-02T21:08:13.490835,0,,,,,,,True,1080.0,[],neutral
53900,527687,خصني كوبة قهوة,tiktok,favorite restaurant,2026-01-02T21:08:14.299350,0,,,,,,,True,1080.0,[],neutral
53934,406093,او في كرتيا,tiktok,favorite restaurant,2026-01-02T21:08:15.857647,0,,,,,,,True,1080.0,[],neutral
61606,286160,Les prix kfh,tiktok,favorite restaurant,2026-01-02T21:25:43.488247,0,,,,,Inquiry,,False,1080.0,"[""price_inquiry""]",neutral
53926,155092,خرجلي في سحور,tiktok,favorite restaurant,2026-01-02T21:08:15.078011,0,,,,,,,True,1080.0,[],neutral
61644,288606,بالتوفيق انشاء الله,tiktok,favorite restaurant,2026-01-02T21:25:44.586395,0,,,,,,,True,1080.0,[],neutral
53766,924604,كي لعادة من باتنة إلى عنابة تحياتنا [APPRECIATION],tiktok,favorite restaurant,2026-01-02T21:08:12.795340,0,,,,,,,True,1080.0,[],neutral
53846,656823,وانا علاه خرجلي درك في رمضان وهو عندو 3 شهر,tiktok,favorite restaurant,2026-01-02T21:08:14.207191,0,,,,,,,True,1080.0,[],neutral
53948,285192,𝓛𝓞𝓕𝓘 لوفي,tiktok,favorite restaurant,2026-01-02T21:08:15.857675,1,,,,,,,True,1080.0,[],neutral
53786,937658,قداه الملفوف,tiktok,favorite restaurant,2026-01-02T21:08:12.795363,0,inquiry,,,,inquiry,,False,1080.0,"[""food_inquiry"", ""price_inquiry""]",neutral
54360,422984,جربتوا وقتلوا ملعند تس [APPRECIATION],tiktok,favorite restaurant,2026-01-02T21:08:25.236793,1,,,,,,,True,1080.0,[],neutral
53712,133198,كان متخدمش معاهم روبين مدرنا والو,tiktok,favorite restaurant,2026-01-02T21:08:10.137892,7,,,,,,,True,1080.0,[],neutral
53768,926921,وش نوعية الرغيف,tiktok,favorite restaurant,2026-01-02T21:08:12.795344,0,Inquiry,,,,,,False,1080.0,"[""food_inquiry""]",neutral
53860,788429,bonjour j ai pas compris l adresse c est où,tiktok,favorite restaurant,2026-01-02T21:08:14.207235,0,,,Inquiry,,,,False,1080.0,"[""place_inquiry""]",neutral
61550,395035,عنابة دوار كبير تعمر غير حوانت تاع ماكلة,tiktok,favorite restaurant,2026-01-02T21:25:39.597081,31,,,,,,,True,1080.0,[],neutral
53754,921711,بالبراكة خويا . ربي يفتح عليك و الهلال في لي كليون ولازملك يكون خاطرك واسع مع. ليكليون,tiktok,favorite restaurant,2026-01-02T21:08:11.828095,0,,,,,,,True,1080.0,[],neutral
53732,655650,جربتو هههه خاصة الملفوف بنة بنة  [APPRECIATION] [RECOMMENDATION],tiktok,favorite restaurant,2026-01-02T21:08:11.755072,2,Appreciation,,,,,,False,1080.0,"[""food_appreciation""]",positive
54262,142336,ديما نعدي عليه نبقى نشوف نقول زعما بنينة ههههه زعما ميوصلش باطيمة مع دورة,tiktok,favorite restaurant,2026-01-02T21:08:23.666078,0,,,,inquiry,,,False,1080.0,"[""delivery_inquiry""]",neutral
53920,400382,tasnim rép privé urg,tiktok,favorite restaurant,2026-01-02T21:08:15.001606,1,,,,,,,True,1080.0,[],neutral
61608,659608,مرة جايا كي تكون رايح اتجرب بلاصة جديدة اعرضني اتسسس  [APPRECIATION],tiktok,favorite restaurant,2026-01-02T21:25:43.488252,0,,,,,,,True,1080.0,[],neutral
53820,657210,البروموسيون ديما ولا لا,tiktok,favorite restaurant,2026-01-02T21:08:13.490832,0,,,,,Inquiry,,False,1080.0,"[""price_inquiry""]",neutral
53812,153630,مزال نفس لبري ؟,tiktok,favorite restaurant,2026-01-02T21:08:13.490783,0,,,,,inquiry,,False,1080.0,"[""price_inquiry""]",neutral
53810,659688,يا في كرتيا و جامي جربناه,tiktok,favorite restaurant,2026-01-02T21:08:12.889069,1,,,,,,,True,1080.0,[],neutral
53800,279689,اذا كان سانجي هو لي يطيبلك مبروك عليك خويا,tiktok,favorite restaurant,2026-01-02T21:08:12.889060,0,,,,,,,True,1080.0,[],neutral
34632,941351,والله غنية تهبل,tiktok,favorite restaurant,2026-01-02T19:24:38.705264,0,,,,,,,True,1116.0,[],neutral
34600,131387,je trouve que c est trop de viande pour une seule personne,tiktok,favorite restaurant,2026-01-02T19:24:34.186917,4,Complaint,,,,,,False,1116.0,"[""food_complaint""]",negative
