comment_id,final_id,comment_text,platform,source_name,date,likesCount,food,service,place,delivery,price,treatment,out_of_scope,post_id,model_prediction,feeling
67044,550345,ça fait Plaisir de voir ça on manque beaucoup se Jor de loisir on famille bon continuation top top [APPRECIATION],tiktok,@bladi_oran,2026-01-02T21:51:33.584017,0,,,Appreciation,,,,False,1028.0,"[""place_appreciation""]",positive
66674,542233,العين بصيرة واليد قصيرة ربي يفرج علينا,tiktok,@bladi_oran,2026-01-02T21:51:13.515480,2,,,,,,,True,1028.0,[],neutral
67538,402861,ماشالله ربي يبارك ممممممممم. Bon courage,tiktok,@bladi_oran,2026-01-02T21:51:49.779783,0,,,,,,,True,1028.0,[],neutral
67274,807997,top [APPRECIATION],tiktok,@bladi_oran,2026-01-02T21:51:40.948794,0,,,Appreciation,,,,False,1028.0,"[""place_appreciation""]",positive
67258,281747,مشاء الله نظافة وحسن الاستقبال [APPRECIATION],tiktok,@bladi_oran,2026-01-02T21:51:40.948780,0,,,appreciation,,,appreciation,False,1028.0,"[""place_appreciation"", ""treatment_appreciation""]",positive
67332,418725,تاريف من فضلك,tiktok,@bladi_oran,2026-01-02T21:51:43.061167,0,,,,,Inquiry,,False,1028.0,"[""price_inquiry""]",neutral
66728,798700,الله يبارك [APPRECIATION],tiktok,@bladi_oran,2026-01-02T21:51:15.191987,0,,,,,,,True,1028.0,[],neutral
67490,924997,je suis la,tiktok,@bladi_oran,2026-01-02T21:51:48.096316,0,,,,,,,True,1028.0,[],neutral
67450,284989,بصح ماڨلتناش شحال ؟؟؟؟؟,tiktok,@bladi_oran,2026-01-02T21:51:47.464288,0,,,,,inquiry,,False,1028.0,"[""price_inquiry""]",neutral
67488,271036,ماشاء الله ربي يحفظكم اشاء الله,tiktok,@bladi_oran,2026-01-02T21:51:48.096314,0,,,,,,,True,1028.0,[],neutral
67422,407796,دير الكوراج خلص علينا عشاء,tiktok,@bladi_oran,2026-01-02T21:51:45.536824,0,,,,,,,True,1028.0,[],neutral
67572,685871,راه في خاطري ناكل فيها شفتها وتمنيت ندخل,tiktok,@bladi_oran,2026-01-02T21:51:50.985601,0,,,,,,,True,1028.0,[],neutral
67552,413923,ماكانش يبغي الحفلة فالدار لا عيد ميلادنا ولا تاع الاولاد ولا عيد زواج يقولي حرام حتى لقيت زبايل فتليفونه مع النساء,tiktok,@bladi_oran,2026-01-02T21:51:50.985575,0,,,,,,,True,1028.0,[],neutral
67630,802096,ça a l'air d'être bien  [APPRECIATION],tiktok,@bladi_oran,2026-01-02T21:51:55.744234,0,appreciation,,,,,,False,1028.0,"[""food_appreciation""]",positive
67342,790750,انشاء الله نربح هههها,tiktok,@bladi_oran,2026-01-02T21:51:43.061174,0,,,,,,,True,1028.0,[],neutral
67096,942002,الله يبارك عليكم وراكم غير حدايا في مرفال  [APPRECIATION],tiktok,@bladi_oran,2026-01-02T21:51:35.898492,0,,,,,,,True,1028.0,[],neutral
67518,540536,راني جا ااااااااية.,tiktok,@bladi_oran,2026-01-02T21:51:49.779763,0,,,,,,,True,1028.0,[],neutral
67540,162983,مسموح. اطفال,tiktok,@bladi_oran,2026-01-02T21:51:49.779785,0,,,,,,,True,1028.0,[],neutral
