final_id,comment_text,comment_id,platform,source_name,date,likesCount,food,service,place,delivery,price,treatment,out_of_scope
195294,"Ce que j'ai remarqué est qu'ils parlent sur la nouriture non couverte , c'est désagréable ! Je ne sais pas si vous avez vu ça! J'ai horreur de ça !",11169,Facebook,Restaurant Casa Bella - Draria,2025-07-29T00:24:16.000Z,0,,,,,,,
850667,غرااف غالييي,20294,tiktok,@labelladalger16,2026-01-02T18:19:31.025169,106,,,,,,,
195308,كون. دارو بارك مول مش خير,51594,tiktok,@broaster_chiken,2026-01-02T21:00:02.374307,0,,,,,,,
981749,نشاء الله ربي يعطيني راجل هكذا يقلشني  [COMPLAINT],57132,tiktok,@_le216_,2026-01-02T21:17:17.800814,1,,,,,,,
588535,c'est de quel côté l'entrée,70974,tiktok,@paradou_restaurant,2026-01-02T22:04:53.914376,0,,,,,,,
719610,ماشي الثمن معقول بما ان يحسب الاكل وحدو ويحسب الخبز,63630,tiktok,@silyon69,2026-01-02T21:33:10.495914,0,,,,,,,
195327,"Cuisine très savoureuse, accueil professionnel, plat très copieux on en prend souvent avec nous ce qui reste, on y faire des dîner en famille ou avec l’entreprise dans ce restaurant, il n’a jamais dégradé la qualité de sa cuisine ni ses services, c’est il est chère par rapport aux autres restaurants indiens D’Alger mais la qualité justifie le prix, je le conseil vivement",3163,Google Maps,تاج محل بن عكنون,2022-06-08T16:34:25.302Z,0,,,,,,,
588544,Le. service rien à dire . par contre les prix c'est abusé heee arreterrrrr avec les prix .,5450,Google Maps,قصبة اسطنبول,2023-09-02T23:52:58.747Z,0,,,,,,,
195331,نعشق روعة classe  [APPRECIATION],73364,tiktok,@pont_hydra,2026-01-02T22:13:53.360543,0,,,,,,,
981766,هاذو كامل منحبهمش,13204,Facebook,Restaurant San Benito,2025-10-13T13:23:46.000Z,0,,,,,,,
981777,avec ton monsieur,23226,tiktok,@le_perchoir,2026-01-02T18:25:24.034223,0,,,,,,,
195345,الله يبارك روعة كبيرة صحتين وهناء حبيبتي على قلبك,27828,tiktok,@thala,2026-01-02T18:45:06.097521,1,,,,,,,
719635,كاين ستار عائلي؟,29664,tiktok,@pizzeria.sadoki,2026-01-02T18:51:29.152508,0,,,,,,,
588568,Délicieux [APPRECIATION],54462,tiktok,@abdouferrah23,2026-01-02T21:09:47.644361,2,,,,,,,
588576,ذوك السعر راه باطل وي ولا نو,15246,tiktok,@fouka.marine,2026-01-02T18:07:30.768271,1,,,,,,,
457508,"Super repas, des salades délicieuses bravo au chef. Un grand merci a Ayoub un jeune serveur adorable et très professionnel. Nous reviendrons bientôt",3647,Google Maps,Laurel Restaurant,2025-08-03T12:25:44.834Z,0,,,,,,,
719658,Youcef mounir ghillas,8092,Google Maps,American Burger Factory,2025-02-02T21:25:45.977Z,0,,,,,,,
981808,من بلد الجزائر هدي,13186,Facebook,Restaurant San Benito,2025-10-14T20:01:10.000Z,0,,,,,,,
195377,pourquoi vous dite que la livraison est gratuite alors qu'elle est payante. Expliquez,48046,tiktok,@rahmani_food,2026-01-02T20:34:22.211755,0,,,,,,,
195385,c magnifique assegass amegaz toton rachid hakim idir. ibazizene araw tfamilt,16560,tiktok,@le_dauphin_restaurant,2026-01-02T18:09:32.917308,0,,,,,,,
981823,respond prv support.,64308,tiktok,@cintra,2026-01-02T21:34:46.504945,0,,,,,,,
326466,كروفات تاعك حمرا,13837,Facebook,Restaurant San Benito,2025-12-16T00:21:29.000Z,0,,,,,,,
195396,قليل,44632,tiktok,@dzforestrestaurants,2026-01-02T20:12:00.943154,0,,,,,,,
850762,بنة المقلة راك فاهم,42176,tiktok,@street_food,2026-01-02T19:58:01.955906,0,,,,,,,
850787,"Pas bon du tout, la viande est remplie de gras avec un arrière goût.",7255,Google Maps,American Burger Factory,2025-06-01T18:17:35.044Z,0,,,,,,,
195430,والله شهيتني اعرضني على غداء هاك وبصحتك خويا,48452,tiktok,@hafakafood,2026-01-02T20:35:29.188939,0,,,,,,,
850793,"Très très bonne bouffe, serveurs a l'écoute, très propre, musique calme Turk,",5574,Google Maps,قصبة اسطنبول,2022-06-05T12:01:15.399Z,1,,,,,,,
588653,Endroit agréable familial service correct,4874,Google Maps,Hicham cook pizza pasta,2021-10-19T17:28:04.924Z,0,,,,,,,
195441,شا فيه لداخل؟,30954,tiktok,@roi_du_fajitas,2026-01-02T19:08:43.215514,1,,,,,,,
457586,لمياء المازني على لخر ومن لخر وسط ليل مخر,8967,Facebook,Restaurant Tabarka Annaba,2025-12-24T19:04:22.000Z,0,,,,,,,
981875,الطعام ولا والحوت,57406,tiktok,@_le216_,2026-01-02T21:17:22.062449,0,,,,,,,
850811,Ni goût ni services ni prix W zid techenaf ta3 les serveurs et le caissièr.,8590,Google Maps,American Burger Factory,2022-07-21T17:39:24.779Z,0,,,,,,,
588673,Ou,23372,tiktok,@moonzrestaurant,2026-01-02T18:25:43.601964,1,,,,,,,
457605,فاعلة خير هاذي مشي في وهران و لي حاسبين موبيلار ركزوا في الجوانب تعرفوا,69730,tiktok,@chtibo_oran,2026-01-02T21:58:29.220323,82,,,,,,,
457607,متأكد ب200 ألف؟ماشي كي انجي اتقولولنا 500الف,33992,tiktok,@restaurant_gizay,2026-01-02T19:22:56.507983,0,,,,,,,
719753,شيخ رضوان وليد حومتي دايما حطة,14916,tiktok,@lassiette.algeroise,2026-01-02T18:06:51.520452,1,,,,,,,
457620,"Ils sont excellents en tout. Cuisine, service, ….",6114,Google Maps,Casbah istanbul,2023-12-04T02:11:31.491Z,0,,,,,,,
719764,الحجاب تاع ورقلة,697,instagram,chaway_zaimm,2025-07-09T00:19:11.000Z,0,,,,,,,
195481,وين بلاصة نيشان,46594,tiktok,@oumanger.oran,2026-01-02T20:23:51.156880,0,,,,,,,
195482,Un service impeccable avec une nourriture très délicieuse a recommander.,7034,Google Maps,American Burger said hamdine,2025-05-18T14:15:27.142Z,0,,,,,,,
588699,De très bons burgers ! Avec la sauce fromagère Service excellent avec l’adorable serveuse Houda Thé maison superbe ! Je recommande et je reviendrais,3688,Google Maps,Laurel Restaurant,2025-02-19T22:36:55.368Z,0,,,,,,,
326562,mat7rch kho mahich for for ga3 kho,42888,tiktok,@pizza_carre,2026-01-02T20:00:33.930044,0,,,,,,,
719781,أو 500 علاش,31630,tiktok,@woodgrill_dz,2026-01-02T19:13:58.136706,0,,,,,,,
457639,"De passage à Alger nous qui sommes d'Oran, ce restaurant est super ! On y mange bien et pour une fois c'était la vraie cuisine turque. Je recommande fortement ! Surtout les pides 7aja fort",5495,Google Maps,قصبة اسطنبول,2023-05-05T12:44:04.351Z,0,,,,,,,
326569,Le meilleur  [RECOMMENDATION],20568,tiktok,@labelladalger16,2026-01-02T18:19:39.577792,0,,,,,,,
195506,الله يهديك زيد نحيلهم الجلد خير,10307,Facebook,Dz Forest Restaura,2025-10-12T21:14:39.000Z,0,,,,,,,
588722,"Bonne expérience dans l’ensemble. La nourriture est correcte, les proportions sont bonnes et la vue est pas mal néanmoins le service reste très moyen.",5272,Google Maps,Casbah Istanbul القصبة اسطنبول,2024-07-11T12:08:41.945Z,0,,,,,,,
981938,كلش ماسط,55184,tiktok,@panera_41,2026-01-02T21:12:54.102887,0,,,,,,,
457652,في خاطري خرجة كما هاك انشالله تكون من النصيب,66654,tiktok,@bladi_oran,2026-01-02T21:51:11.463918,3,,,,,,,
588733,غالية بلاصة؟,60144,tiktok,@seraidi.live.z,2026-01-02T21:22:44.123220,0,,,,,,,
981950,و هذيك 50 علاه زدتها,913,instagram,hichamcookgrill,2025-07-27T17:12:18.000Z,1,,,,,,,
850878,Khawti wlh ghir Crespi chicken hadak madernach machi ga3 bnin mais chawarma oui bnina,49172,tiktok,@chicks_nook,2026-01-02T20:40:15.246355,1,,,,,,,
457664,كاين جناح عائلي,53174,tiktok,@piadzo_food23,2026-01-02T21:06:20.647188,0,,,,,,,
326594,مشاء الله ربي يوافق,11934,Facebook,Restaurant San Benito,2025-10-17T08:38:17.000Z,0,,,,,,,
719813,le prix d'un menu est le salaire d'un smicard journalier,37950,tiktok,@kfc,2026-01-02T19:39:24.681346,1,,,,,,,
588746,Meme en algerie c’est plus cher que les restauts egyptiens a Dubai  incroyable,33036,tiktok,@sinai,2026-01-02T19:18:32.721300,1,,,,,,,
850891,Bourek elannabi Loureorose Mer Nacer darsouni,61848,tiktok,@maestro_dz13,2026-01-02T21:26:54.391248,0,,,,,,,
457677,بصح درها داخل فترين يطيرو عليها قاع تفال ولغبرة,47478,tiktok,@street_food,2026-01-02T20:31:34.405191,0,,,,,,,
195533,jebel chenoua au fond. fouka. w tipaza,15240,tiktok,@fouka.marine,2026-01-02T18:07:30.666212,2,,,,,,,
588760,تسما مكلاه نجيو ليه,58088,tiktok,@vilageneige_annaba,2026-01-02T21:19:43.333794,1,,,,,,,
719834,اللهف والملهوفين كاين اللي يشم يده يشبع! ما هاذا يا هاذا؟ عندما العصابة تضرب الى البطن العرب ينتحرون لماذا؟خلي يأكل اللي مايعرفش و ما ذاق الخيرات فى بلاده من المسؤول ؟,11744,Facebook,Restaurant San Benito,2025-07-29T17:31:10.000Z,0,,,,,,,
195549,lmakla bnina khlh w les prix très raisonnables [APPRECIATION],54792,tiktok,@luestro_annaba,2026-01-02T21:12:14.069580,0,,,,,,,
195558,صاروخ  ايريكا  [COMPLAINT] [RECOMMENDATION],54336,tiktok,@guellil._.tasnim,2026-01-02T21:08:24.385850,1,,,,,,,
850923,و الله غيل سخفت نيشان جامي كليت هاك,57330,tiktok,@_le216_,2026-01-02T21:17:21.147916,0,,,,,,,
588782,ناقصها أشجار زينة,56666,tiktok,@terre_et_mer_annaba,2026-01-02T21:15:50.047942,1,,,,,,,
982007,Lotfi Bedjaia moi aussi je n'aime pas voir les gens comme ça,10867,Facebook,Restaurant Casa Bella - Draria,2025-09-02T11:42:25.000Z,1,,,,,,,
850938,Mon restaurant préféré  [APPRECIATION],1709,instagram,restaurant.cezam,2025-08-14T20:38:35.000Z,0,,,,,,,
326651,هذيك هي,44206,tiktok,@dzforestrestaurants,2026-01-02T20:11:40.625292,0,,,,,,,
326653,كيما دا شعال دار,39148,tiktok,@itchy_food,2026-01-02T19:41:08.088668,0,,,,,,,
326661,"Magnifique , on se lasse jamais de cet endroit avec ma maman",5064,Google Maps,قصبة اسطنبول,2025-10-03T21:06:52.223Z,0,,,,,,,
326663,أنا أمنتك شوف معاهم,30256,tiktok,@rombalfood,2026-01-02T18:56:36.181229,0,,,,,,,
850954,"l'ambiance, la bouffe le personnel juste magnifique  le meilleur resto a annaba [APPRECIATION]",61258,tiktok,@la.criee,2026-01-02T21:24:46.512352,3,,,,,,,
719885,vous me donner SVP l'adresse juste,27824,tiktok,@thala,2026-01-02T18:45:06.097518,0,,,,,,,
326677,دوك نشوفو الا صح الجزائريين يقاطعو ولا والو,37658,tiktok,@kfc,2026-01-02T19:39:18.570382,90,,,,,,,
719893,"Il y a trois jeunes hommes nommés Ayman, Fares et Abdul Salam. Ils sont très polis et merveilleux.  [APPRECIATION]",6657,Google Maps,American Burger Factory,2025-09-08T14:26:05.335Z,0,,,,,,,
982041,Service impeccable Personnel super sympa Petit déjeuner et déjeuner toujours impeccable,3614,Google Maps,Laurel Restaurant,2025-10-20T11:04:49.595Z,0,,,,,,,
195630,تقلشي غير سيدك متقلشيش سيدتك,13689,Facebook,Restaurant San Benito,2025-12-29T14:23:07.000Z,0,,,,,,,
851005,Mes bébés vous êtes magnifiques  [APPRECIATION],48984,tiktok,@le77tizi,2026-01-02T20:39:02.161317,2,,,,,,,
195658,Änder Kingel ماني حاسدو ماني لاهي بالمشاكل نتاع المطاعم والخرطي قلنا كلام صافي مالمقلب اتبع دينك ورسولك في كل شيء وخلاص,9134,Facebook,"

Restaurant Casa Bella - Draria",2025-12-03T18:55:30.000Z,0,,,,,,,
326734,قصدك تزيدلو صوص فرماج؟,42556,tiktok,@street_food,2026-01-02T19:58:29.600651,1,,,,,,,
588903,خويا 9 اورو بركا ما تحلف,46288,tiktok,@damisoran31,2026-01-02T20:21:56.697677,3,,,,,,,
851049,Good experience and tasty food.,6176,Google Maps,Casbah Istanbul,2022-11-14T13:58:52.944Z,2,,,,,,,
457842,Fo9hom Ecole de formation li n9ra fiha top top  [APPRECIATION],20406,tiktok,@labelladalger16,2026-01-02T18:19:36.224664,1,,,,,,,
457844,جايح وكداب,11873,Facebook,Restaurant San Benito,2025-07-30T04:20:40.000Z,1,,,,,,,
851071,خمج اوبنين,42454,tiktok,@street_food,2026-01-02T19:58:07.879605,0,,,,,,,
195718,Très peu de viande que du gras.,8501,Google Maps,American Burger Factory,2023-06-10T20:26:37.963Z,1,,,,,,,
851087,بغي سيفوبغي,19184,tiktok,@helena,2026-01-02T18:16:29.502807,0,,,,,,,
720017,Un endroit magnifique et magique passage obligé pour moi  [APPRECIATION],60746,tiktok,@seraidi.live.z,2026-01-02T21:22:57.443486,0,,,,,,,
588945,جيعانة و الله غير جيعانة و تربيته شوارع تحبي و لا تكرهي رحتي وحدي فرصه رحت اسبانيا رحتي للطاليان ورحتي لدبي عروبيه والله العظيم كافية لا هضره مسكمه الا لبسها بالطبع والو ربي يجيب لك الشفاء راكي كبيره,57604,tiktok,@_le216_,2026-01-02T21:17:27.960355,0,,,,,,,
982163,ses pas des plat marocain ses des plat algérien désoler,69528,tiktok,@cote_oran,2026-01-02T21:57:59.950489,0,,,,,,,
195737,c'est exact svp?,37002,tiktok,@restaurant.madala,2026-01-02T19:34:42.533383,1,,,,,,,
457885,Bon restaurant. Ambiance familiale.,2632,Google Maps,HichamCook Grill House,2023-09-25T21:40:57.371Z,0,,,,,,,
588961,mch mlih khlhh khlhh wlh mala homa les tiktkour o Instagramous yethlaw fihm CNN l3be nerml nn,52662,tiktok,@uncles_burger_dz,2026-01-02T21:03:39.748628,0,,,,,,,
982180,tout le monde cuisine comme ça  [COMPLAINT],25830,tiktok,@ofennec.officiel,2026-01-02T18:34:12.788103,0,,,,,,,
720047,beaucoup d argent,68898,tiktok,@cote_oran,2026-01-02T21:57:37.920145,3,,,,,,,
195765,Rôti de veau tahom il est très bon,65754,tiktok,@vibe.bistrot,2026-01-02T21:45:41.564389,1,,,,,,,
851128,وين فالسيلي هادي,70988,tiktok,@paradou_restaurant,2026-01-02T22:04:53.914387,0,,,,,,,
457922,Que une seule assiette pour 1500 tu es fou tous ces plats avec cette sommes . Il fait une pub rien de plus,12340,Facebook,Restaurant San Benito,2025-10-13T20:45:00.000Z,0,,,,,,,
720068,En un seul mot excellent ! Le meilleur restaurant d'Alger.,2981,Google Maps,تاج محل بن عكنون,2025-11-16T07:41:58.012Z,0,,,,,,,
326859,Peut on avoir le prix svp,1839,instagram,sinai.dz,2025-03-13T15:09:11.000Z,1,,,,,,,
851152,Excellent service Fares est super professionnel,6672,Google Maps,American Burger Factory,2025-09-05T22:47:36.181Z,0,,,,,,,
589023,Bonne année à vous aussi l’équipe le carré  [APPRECIATION],1207,instagram,le_carre_restaurantalg,2026-01-01T14:00:47.000Z,2,,,,,,,
457952,Dommage c’était fermé pendant le ramadan …,36256,tiktok,@sinai,2026-01-02T19:28:41.305532,0,,,,,,,
195815,Bonsoir j ai été boire un verre avec une amie et franchement petit moment agréable il manque juste une petite chose les serveurs « il faut apprendre à sourire et à être agréable grrrrr »,843,instagram,garden.coffeeshop,2024-10-02T21:28:18.000Z,0,,,,,,,
326888,"Tout était nickel, l'accueil, l'endroit, la bouffe, les prix! Franchement Bravo",2674,Google Maps,HichamCook Grill House,2023-08-08T22:45:29.564Z,1,,,,,,,
326889,Restaurant calme familiale spacieux bien décoré la nourriture est pas mal propre il y'a même une salle de prière Problème stationnement un peu compliqué Bonne continuation,7999,Google Maps,Restaurant À Petit Feu,2023-03-07T22:33:35.930Z,1,,,,,,,
851177,Hada resto classe par rapport aux gens de berraki et bechjarah,71110,tiktok,@paradou_restaurant,2026-01-02T22:04:58.186469,1,,,,,,,
195824,لحم بلحم وربي يرحم,12753,Facebook,Restaurant Rais,2025-10-25T23:11:32.000Z,0,,,,,,,
720112,اخي من الشلف ونتبعك واخر مرة روحت لدونار بورقار . تاع القبة . والله غير صحا ليقت كما الفديو تاعك . والمرة الجاي ان شتء الله نروح عند هذا . شكرا,19498,tiktok,@sultan,2026-01-02T18:17:16.604877,1,,,,,,,
589054,ماشاء الله تبارك الحطا او كل شئ جميل بزاف ربي يسترو من العين,2879,Google Maps,HichamCook Grill House,2022-10-14T13:01:47.367Z,0,,,,,,,
326932,والدولة والناس لي تم كيفاش يسمحو بحاجة كيما هك,38834,tiktok,@kfc,2026-01-02T19:39:55.891243,0,,,,,,,
195866,"Le Mûrier et non pas ""la""",33250,tiktok,@seasons_rooftop,2026-01-02T19:20:55.484862,5,,,,,,,
851226,ونتي تاني حوتة ناكلك اجدك,13111,Facebook,Restaurant San Benito,2025-10-13T20:36:58.000Z,0,,,,,,,
851230,They have great burger .,8860,Google Maps,American Burger Factory,2017-06-19T10:49:00.081Z,0,,,,,,,
851233,Trop chère.,3303,Google Maps,تاج محل بن عكنون,2018-02-13T19:31:23.534Z,2,,,,,,,
851235,وعليكم السلام ورحمة الله وبركاته,41270,tiktok,@street_food,2026-01-02T19:55:41.509468,1,,,,,,,
326951,ؤريتنا اسعار العصائر ماشي نتاع اللحم و غيره,16178,tiktok,@mardoum,2026-01-02T18:08:06.266970,0,,,,,,,
720169,c'est vrai  [RECOMMENDATION],55142,tiktok,@panera_41,2026-01-02T21:12:53.237321,0,,,,,,,
195885,رقم الهاتف من فضلك  [APPRECIATION],1757,instagram,saikosushi_oran_restaurant,2025-12-16T16:41:24.000Z,0,,,,,,,
851245,"Je recommande vivement ce restaurant. Nous y avons mangé à plusieurs reprises durant notre séjour et nous avons été ravis à chaque passage. La cuisine est excellente, le service est rapide et chaleureux, et le rapport qualité prix est plus que raisonnable. Merci pour votre accueil",7235,Google Maps,Restaurant À Petit Feu,2024-10-24T20:41:32.449Z,0,,,,,,,
720180,Ait Mohammed  [APPRECIATION],19262,tiktok,@helena,2026-01-02T18:16:34.501872,0,,,,,,,
326974,Za Hra شكرا لك مرحبا بك مرة اخرى  [APPRECIATION],9280,Facebook,"Restaurant La Napolitana









",2023-10-15T14:25:44.000Z,0,,,,,,,
195906,"Aucun professionnalisme, lancer la commande et attendre une heure pour dire nous ne pouvons pas satisfaire votre commande. Dommage",7602,Google Maps,Restaurant À Petit Feu,2024-02-08T19:19:15.833Z,0,,,,,,,
589140,mabrouk bonne continuation rabi barek inchallah,14884,tiktok,@lassiette.algeroise,2026-01-02T18:06:50.625030,3,,,,,,,
720215,Tt est nulle chez toi tu ferais mieux de changer d'activité,12235,Facebook,Restaurant San Benito,2025-10-13T21:23:57.000Z,0,,,,,,,
458081,نقدر نجي ندير anniversaire تاع ولادي. تم؟,28102,tiktok,@amine.lacantine,2026-01-02T18:45:37.890098,3,,,,,,,
458085,waouh! c'est magnifique qui est trop beau   [APPRECIATION],63032,tiktok,@allechante,2026-01-02T21:31:03.370937,0,,,,,,,
327016,تاكلو السب,13431,Facebook,Restaurant San Benito,2025-10-17T18:58:09.000Z,0,,,,,,,
327020,توصيل وهران كاين,10057,Facebook,"  Restaurant elassil








",2025-12-16T22:14:16.000Z,0,,,,,,,
327021,هدري بالفرنسي باه نفهم,46602,tiktok,@oumanger.oran,2026-01-02T20:23:54.132864,27,,,,,,,
458094,il va pas faire long feu,38962,tiktok,@kfc,2026-01-02T19:40:01.812268,0,,,,,,,
720242,نبان خداع الروجي ؟؟؟ وي تبان خداع تبان,51892,tiktok,@quick_bite,2026-01-02T21:02:01.145600,2,,,,,,,
195969,"Good service and delicious food. But we were disappointed by the menu. We expected ""les brochettes"" and ""grillade mixte""",2484,Google Maps,HichamCook Grill House,2024-06-04T20:04:39.310Z,0,,,,,,,
720259,Mes félicitations can't wait to try [APPRECIATION],2223,instagram,teyr_ellil,2025-03-14T14:27:39.000Z,1,,,,,,,
851335,"Fatma El Zahraa كان قبل ماتبداي ترهجي الأخت . كان سقسيتي علا البري "" السعر "" . هاكا ماتتحشالك ماوالو",10710,Facebook,Dz Forest Restaura,2025-10-13T21:42:50.000Z,0,,,,,,,
327066,J'y suis actuellement pour le 31 décembre 2023 et je vous recommande à 100% cet endroit accueil et le culinaire font parler de eux vraiment bravo,7600,Google Maps,Restaurant À Petit Feu,2024-02-11T07:57:26.337Z,4,,,,,,,
458141,vous m'avez déçus  alors que la ou je suis je me prive de tout pour piiiiiii mon pays d'origine déçue déçue  [APPRECIATION] [COMPLAINT],38648,tiktok,@kfc,2026-01-02T19:39:45.841557,0,,,,,,,
458149,"25, 90 la plupart du temps",25406,tiktok,@lovers_grill,2026-01-02T18:33:45.357501,0,,,,,,,
196007,الله يبارك انشاء نجيب عائلتي ونجي,67224,tiktok,@bladi_oran,2026-01-02T21:51:39.728531,0,,,,,,,
982440,"Mauvaise expérience, on a pas pu donné car le propriétaire nous a expliqué qu'on ne pouvait pas allumer de bougie d'anniversaire, c'est interdit ! On voulait fêter l'anniversaire de ma fille, on a ramener un gâteau avec nous, mais le proprio est contre (conviction religieuse) Bon on est ressortit sans donner, les enfants étaient déçus",8043,Google Maps,Restaurant À Petit Feu,2023-01-09T07:26:10.367Z,1,,,,,,,
