final_id,comment_text,comment_id,platform,source_name,date,likesCount,food,service,place,delivery,price,treatment,out_of_scope
393306,وين المحل عنابة,40702,tiktok,@askim_food,2026-01-02T19:49:11.498589,0,,,,,,,
786524,"Un bon restaurant une bonne ambiance, pour le parking au dîner ça marche on peut stationné dans la rue didouch par contre pour le déjeuner il faut chercher un parking",3479,Google Maps,Caracoya,2022-11-15T06:09:38.895Z,1,,,,,,,
786526,"Les poivres et les tomates ne sont pas épluchés, le humus et le burghul sont les pires que j'ai mangé de ma vie, seuls les ailes de poulets à la braise étaient bons. Et pour finir, nous avions demandé kunafa pour la fin de notre repas, donc quand nous avions finis de manger le serveur vient et nous demande "" l kunafa njibouha Wella c'est bon makalah "".",6094,Google Maps,Casbah Istanbul,2023-07-20T11:34:38.538Z,1,,,,,,,
131168,Anoir La Coupole مغارة نزع السروال,9144,Facebook,"

Restaurant Casa Bella - Draria",2025-12-02T19:03:45.000Z,15,,,,,,,
786534,Poisson congelé يبعبع 1500DA نشري بيهم زوج ججات و ندير مرميطة طعام باللفت و القرعة احسن من الكونجلي و الزيت الفايح.,11549,Facebook,Restaurant San Benito,2025-08-31T16:06:56.000Z,0,,,,,,,
524391,Je vous déconseille cette pâtisserie j’ai commandé un gâteau d’anniversaire pour 16 personnes il était tout petit et les vendeuses sont désagréables. Une arnaque.,3850,Google Maps,L’Alchimiste Pâtisserie,2025-04-05T15:19:31.870Z,0,,,,,,,
262259,واو ما شاء الله  كلاس وتحفة  [APPRECIATION],31834,tiktok,@entracte,2026-01-02T19:14:24.440189,1,,,,,,,
655476,تخدمو بالجمعة,16386,tiktok,@soltane.el.kababe,2026-01-02T18:08:23.862095,1,,,,,,,
917622,مطعم الرايس - Restaurant Rais تمنيك. ليزابا كبدة نتاع دجاج حاسبين ربها كبدا تاع خروف,12424,Facebook,Restaurant Rais,2025-10-13T13:41:14.000Z,2,,,,,,,
393334,مطعم ممتاز,2508,Google Maps,HichamCook Grill House,2024-05-13T12:09:16.279Z,0,,,,,,,
786552,C’est ou svp ?,24612,tiktok,@laturquoisehotel,2026-01-02T18:30:17.426525,7,,,,,,,
393337,Le brownie est à tomber par terre mais le croissant roll pistache la crème à l'intérieur n'est pas à mon goût.,3867,Google Maps,L’Alchimiste Pâtisserie,2024-10-14T19:03:38.800Z,0,,,,,,,
786556,بزاف غاليين في العاصمة,19290,tiktok,@helena,2026-01-02T18:16:34.501898,0,,,,,,,
786557,Je suis de Mascara et j’aime beaucoup la cuisine de la région kabyle.,27896,tiktok,@thala,2026-01-02T18:45:07.903343,0,,,,,,,
262292,food is not that great tbh. and the waiter was not the nicest waiter to say the least,5594,Google Maps,Casbah Istanbul القصبة اسطنبول,2023-03-17T15:48:44.098Z,0,,,,,,,
262298,walh walh ar des très bonnes prix sincèrement kn ts3it la salle familiale agema aki3in Rabi Bon courage  [APPRECIATION],36914,tiktok,@restaurant.madala,2026-01-02T19:34:41.737915,1,,,,,,,
262308,Avant j étais un restaurant ?,71856,tiktok,@amine.lacantine,2026-01-02T22:11:32.919558,0,,,,,,,
917680,bonne courage la famille  [APPRECIATION],35340,tiktok,@sinai,2026-01-02T19:28:10.268752,0,,,,,,,
655540,بصحتك اختي والله راحة,22762,tiktok,@le_perchoir,2026-01-02T18:25:12.857941,0,,,,,,,
917686,restaurant très cher,59822,tiktok,@oscar_restaurant,2026-01-02T21:22:02.085775,2,,,,,,,
786640,"Bonjour l'équipes, merci pour votre accueil et de votre gentillesse  [APPRECIATION]",27204,tiktok,@ambiance_telemcen,2026-01-02T18:41:26.498583,1,,,,,,,
786642,ايواك امحند تحية لسي محند,73204,tiktok,@pont_hydra,2026-01-02T22:13:49.961571,0,,,,,,,
786644,Abdou Mezaguer ن حتشون يماك القحبة مديرو في مك وتمسح فيك يا ديوث,10050,Facebook,Dz Forest Restaura,2025-10-13T11:38:55.000Z,0,,,,,,,
393430,هدي عدنا ف وهران تجيك. فوق مليون . هنا طغاو,44558,tiktok,@dzforestrestaurants,2026-01-02T20:11:56.278214,0,,,,,,,
655578,60 alf [INQUIRY],55222,tiktok,@askim_food,2026-01-02T21:13:24.963569,1,,,,,,,
393437,المكان واين,67962,tiktok,@meatlove5,2026-01-02T21:54:10.911658,0,,,,,,,
131299,thablo wallah chakira c vs qu'elle mérite ds sa vie car j'ai passé mon anfance avc elle fel port samir t3ich ndjiblak radjli t3almo yachtah car karita lol,23442,tiktok,@moonzrestaurant,2026-01-02T18:25:44.360452,1,,,,,,,
262372,bonsoir à vous tous s'il vous plaît se trouve où ce restaurant moi je suis à Paris merci,35862,tiktok,@sinai,2026-01-02T19:28:28.070703,0,,,,,,,
655599,خليل رحماني هذاك حشاهالكم,10516,Facebook,Dz Forest Restaura,2025-10-13T07:39:00.000Z,0,,,,,,,
262384,bon courage  [APPRECIATION],50264,tiktok,@chapati_team,2026-01-02T20:59:01.076979,0,,,,,,,
655607,"Très bon accueil, bon service juste un peu d’attente pour les plats",3572,Google Maps,Laurel Restaurant,2025-12-17T20:29:11.639Z,0,,,,,,,
524536,الصوت عجبني,28196,tiktok,@amine.lacantine,2026-01-02T18:45:40.891364,0,,,,,,,
917752,une soupe dans une bouteille en plastique de preference en verre vous l achetetr a usine verre algerien a bas prix [PRICE],65136,tiktok,@restaurant_marisco,2026-01-02T21:40:04.468117,1,,,,,,,
655611,Un des meilleurs fast food que j’ai testé dans toute ma vie [APPRECIATION],31134,tiktok,@taylor,2026-01-02T19:10:46.080508,2,,,,,,,
262398,On est jamais déçu,3283,Google Maps,تاج محل بن عكنون,2018-08-10T10:53:20.698Z,1,,,,,,,
655615,"The experience was fantastic for the kids! They absolutely loved it and had a blast. One of the highlights was the diverse range of food options available, which they thoroughly enjoyed.",5468,Google Maps,قصبة اسطنبول,2023-08-10T08:02:35.496Z,0,,,,,,,
917762,انفوتها فالدار ساهلة ماهلة,66084,tiktok,@restaurant_mani,2026-01-02T21:47:15.239275,0,,,,,,,
786696,"vous êtes au top tout est bon je recommande votre pizza est magnifique ainsi que les tacoss , et rien a dire du sevice qui est au top aussi",4746,Google Maps,Hicham cook pizza pasta,2023-05-15T21:41:54.873Z,2,,,,,,,
262409,Vous êtes overt?,62106,tiktok,@le.rooftop.annaba,2026-01-02T21:27:50.233220,2,,,,,,,
917777,ماشاء الله هشام كوك غني عن المدح جو روعة وأكل أروع والتنظيم اروع واروع,4333,Google Maps,هشام كوك بيتزا,2024-05-24T16:01:12.634Z,0,,,,,,,
524563,علابيها يقلك خامج و بنين,42140,tiktok,@street_food,2026-01-02T19:58:01.090646,0,,,,,,,
131350,500 الف 5 دجاجات تاكل وتتمتع صديقي,19478,tiktok,@sultan,2026-01-02T18:17:12.034375,1,,,,,,,
524575,كنت تما كون غير قلتلي  [APPRECIATION],15554,tiktok,@mardoum,2026-01-02T18:07:49.011713,0,,,,,,,
655650,جربتو هههه خاصة الملفوف بنة بنة  [APPRECIATION] [RECOMMENDATION],53732,tiktok,@guellil._.tasnim,2026-01-02T21:08:11.755072,2,,,,,,,
917795,تكون خلصت مليون كي والو,26712,tiktok,@labelladalger16,2026-01-02T18:37:04.993566,0,,,,,,,
131368,Un peu cher mais ça reste un bon,5947,Google Maps,Casbah Istanbul,2024-10-12T10:40:50.641Z,0,,,,,,,
262443,هاذو قاع 1500 دج مليحة الحق و الحق اقول,12006,Facebook,Restaurant San Benito,2025-10-13T12:50:41.000Z,0,,,,,,,
131372,"Valeur la plus sûre, meilleure rapport qualité prix",3310,Google Maps,تاج محل بن عكنون,2017-12-26T20:35:48.464Z,1,,,,,,,
917810,على خطراش هذا تخلصي ونتع الدار باطل,42248,tiktok,@street_food,2026-01-02T19:58:03.681384,0,,,,,,,
655667,"Je suis venu dans ce restaurant, et je vous conseille le plat aux poulpes épicé, un régal !",68664,tiktok,@cote_oran,2026-01-02T21:57:29.419279,5,,,,,,,
131384,un délice moi je kiffff  [APPRECIATION],72370,tiktok,@pont_hydra,2026-01-02T22:13:21.460820,1,,,,,,,
524602,Non c’est pas chère,17940,tiktok,@casabelladraria,2026-01-02T18:14:49.421950,0,,,,,,,
917818,"Expérience décevante. Je déconseille fortement, notamment en ce qui concerne l'accueil et l'organisation, c'est le chaos total.",7561,Google Maps,Restaurant À Petit Feu,2024-03-08T21:27:52.435Z,2,,,,,,,
131387,je trouve que c est trop de viande pour une seule personne,34600,tiktok,@le_carre_restaurant,2026-01-02T19:24:34.186917,4,,,,,,,
262466,وين ولاية ؟,48624,tiktok,@otsy.burger,2026-01-02T20:35:48.188228,0,,,,,,,
262471,Vraiment chui déçu nos le sandwich khlitou mkemltouch mayentkelch w le cheese grave hlouu ! W l7am mhoich Tayeb w fih arrière goût !,7692,Google Maps,American Burger Factory,2025-04-18T00:09:45.922Z,0,,,,,,,
262478,طريقة الي قدموها يخليك تاكل,73186,tiktok,@pont_hydra,2026-01-02T22:13:49.131781,0,,,,,,,
262479,"Un accueil formidable, nourriture super bonne les meilleurs burger sur alger sont a american burger said hamdine un spécial remerciement a mounir t’es au top mon ami",7024,Google Maps,American Burger said hamdine,2025-05-22T21:48:50.565Z,0,,,,,,,
786775,Pour avoir testé franchement efficace /très bon  [RECOMMENDATION],25374,tiktok,@lovers_grill,2026-01-02T18:33:44.284046,1,,,,,,,
131427,انت خدمتها خير من فرنسا حنا كترونا غير الرز [APPRECIATION],39838,tiktok,@streetburger02,2026-01-02T19:43:58.833987,7,,,,,,,
393592,كي نتفكر قرعة تع الماء بعشرين الف في شابي يرقد جنبي,56296,tiktok,@the_chef_house_23,2026-01-02T21:14:39.906274,0,,,,,,,
786809,معلاباليش علاه راجلي مسميه القوربي,22518,tiktok,@le_perchoir,2026-01-02T18:25:07.753362,5,,,,,,,
524665,Hamburger sans aucun goût,6522,Google Maps,American Burger Factory,2025-12-17T20:47:31.732Z,0,,,,,,,
262523,"Excellent, du choix, de la propreté. Le personnel est avenant et respectueux. Rien à dire. Pour le coup sur un séjour de 15 jours et malgré le choix des restaurants nous sommes revenus plusieurs fois. Au plaisir de revenir",6981,Google Maps,Restaurant À Petit Feu,2025-05-08T16:17:40.319Z,0,,,,,,,
524675,Logique,16710,tiktok,@user5834669559361,2026-01-02T18:10:46.252475,0,,,,,,,
786820,اعطيني الحوتة تاعك ناكلها بيها بشوكها حتى المقلة نلحسها,13167,Facebook,Restaurant San Benito,2025-10-12T20:05:38.000Z,0,,,,,,,
655758,Lh ybrQ les frères  [APPRECIATION],46508,tiktok,@pizzeria_med18,2026-01-02T20:22:59.963829,0,,,,,,,
655759,البنة في الخماج,42274,tiktok,@street_food,2026-01-02T19:58:03.681402,0,,,,,,,
655760,سيدهم يحيى [APPRECIATION],66,instagram,american.burger_dz,2025-09-02T16:19:16.000Z,1,,,,,,,
786846,C'était trop bon et le service était excellent.,7443,Google Maps,Restaurant À Petit Feu,2024-07-13T01:14:07.186Z,0,,,,,,,
393631,My favourite restaurent in oran [APPRECIATION],70322,tiktok,@le_petit_chalet,2026-01-02T22:00:18.870927,1,,,,,,,
655779,Elle consomme,57904,tiktok,@_le216_,2026-01-02T21:17:34.317866,0,,,,,,,
786852,كي بدلت سومه ف لول مبقيناش نأمنو فيك غي عطيها,11892,Facebook,Restaurant San Benito,2025-10-14T13:46:05.000Z,0,,,,,,,
917925,ماشاء الله وماكلة بنينة ربي يوفقكم,49546,tiktok,@kik.sfood21,2026-01-02T20:41:13.847270,1,,,,,,,
131500,216 . الوليمة . الحاجة.,59638,tiktok,@maestro_dz13,2026-01-02T21:21:38.153478,1,,,,,,,
524722,وشحال ااتوصيل؟,50154,tiktok,@king_food23,2026-01-02T20:58:43.195056,0,,,,,,,
917950,فالليل ابعتولي سوندويتش لولاد فايت  [APPRECIATION],29232,tiktok,@elcuatro_burgers,2026-01-02T18:49:33.685986,10,,,,,,,
262595,Mashallah je viendrais cette été  [APPRECIATION],51036,tiktok,@broaster_chiken,2026-01-02T20:59:49.625937,0,,,,,,,
917964,Oo elmakla 9olhum Ch7al bnina ? oo service Ch7al organise  [APPRECIATION],19106,tiktok,@helena,2026-01-02T18:16:27.565016,0,,,,,,,
131535,كاين أومبورتي,33654,tiktok,@restaurant_gizay,2026-01-02T19:22:47.885251,0,,,,,,,
262607,الراجل الزين ربي يعطيك على حساب قلبك,49766,tiktok,@farouk.tacos,2026-01-02T20:42:08.671792,0,,,,,,,
262610,الله يبرك  [APPRECIATION],62266,tiktok,@hamidhamid806,2026-01-02T21:29:12.264897,1,,,,,,,
655831,وين المقر,8949,Facebook,Dz Forest Restaura,2025-10-13T17:59:57.000Z,3,,,,,,,
131544,RESTAURANT LAUREL alger centre calme et beau Chocolat Chaud 9/10  Je vous recommande [APPRECIATION],3564,Google Maps,Laurel Restaurant,2025-12-28T21:07:14.736Z,0,,,,,,,
393691,"Hier soir moi et ma petite famille nous avons eu le plaisir de dinner dans ce restaurant ou la nourriture etait tres bonne rapport qualifié quantité et prix été logique le personnel au petit soin service a la hauteur du lieu. néanmoins il serait plus préférable d'ajouter le "" paiement par carte bancaire"". Merci . c une tres bonne expérience. je reviendrais des que possible",2670,Google Maps,HichamCook Grill House,2023-08-14T15:38:26.728Z,1,,,,,,,
917982,bonne réussite à vous  [APPRECIATION],34766,tiktok,@sinai,2026-01-02T19:27:57.400167,1,,,,,,,
262625,C'est un KiFeCh,38092,tiktok,@kfc,2026-01-02T19:39:27.047132,0,,,,,,,
393701,Yassine Tamoussit احنا باش تشري جاحة محمرة تخدم نهار كامل، انت شحال من ساعة تخدمي باش تخلصي عشرة ارورو ساعة مثلا؟! هكدا نحسبو يا لالة ماشي نصرفو الاورو للدينار,9122,Facebook,Dz Forest Restaura,2025-10-29T11:58:55.000Z,0,,,,,,,
524779,Comme j’ai faim mdrr meilleur bouffe,35202,tiktok,@sinai,2026-01-02T19:28:06.252420,0,,,,,,,
393707,Bonsoir établissement très accueillant propre pour une première fois j’ai adoré,7076,Google Maps,American Burger said hamdine,2025-04-26T20:08:39.374Z,0,,,,,,,
918000,Belle découverte,7173,Google Maps,Restaurant À Petit Feu,2025-01-13T21:30:47.945Z,0,,,,,,,
786937,لو كان لا عيطتلي  عندي شحال و أنا نحوس نروح ليه جاني غالي [APPRECIATION],15526,tiktok,@mardoum,2026-01-02T18:07:49.011691,0,,,,,,,
131578,غيرتيني,27986,tiktok,@amine.lacantine,2026-01-02T18:45:33.965646,1,,,,,,,
655869,لؤ لؤة عندك عقدة من القبة  [INQUIRY],9096,Facebook,"

Sultan Restaurants",2025-10-21T07:09:20.000Z,1,,,,,,,
655871,personnel indiscipliné et qui nous on manqué de respect,70340,tiktok,@le_petit_chalet,2026-01-02T22:00:18.870951,1,,,,,,,
918018,ماشاء الله عليك امين تعجبني كلمة avec un bon kess de l'ben,28174,tiktok,@amine.lacantine,2026-01-02T18:45:40.649854,1,,,,,,,
393731,Aucune saveur,24490,tiktok,@opium,2026-01-02T18:29:41.221337,0,,,,,,,
393736,"Moi je vais vous dire le vrai il a quoi dedans poir vous vous améliorer : Riz basmati faut il soit collant un peu , sauce maison c’est 4 cuillère crème fraîche 2 cuillère mayonnaise un peu sauce chili sel poivre paprika et persil encore , après dessus tenders avec sauce chili la vrai aigre douce , sauce thaï piquante en + , oignon frit , persil et c’est tout",40238,tiktok,@streetburger02,2026-01-02T19:44:11.216050,0,,,,,,,
524810,Bad food + Expensive : Go away,4261,Google Maps,هشام كوك بيتزا,2024-08-05T09:24:52.739Z,0,,,,,,,
786955,flowe me Replay for you thanks all  [APPRECIATION],69458,tiktok,@cote_oran,2026-01-02T21:57:58.741277,0,,,,,,,
524821,انا وليت مانتيقش فيكم بصح اللحم تع واه,12683,Facebook,Restaurant Rais,2025-10-14T03:08:49.000Z,0,,,,,,,
393751,"Just normal! High prices for the quality of the pizza , the Buffalo pizza was very very hot be careful ! The service was good, in general I don't recommend",4201,Google Maps,هشام كوك بيتزا,2024-09-20T21:06:13.962Z,0,,,,,,,
262680,"Rien à dire sur le gout vraiment c'est un regale , mais la quantité des plat machi kbira bezaf par rapport au prix , sur tout les salades les plats sghar bezaf , , , mais en general gout 10/10",2295,Google Maps,HichamCook Grill House,2025-10-29T08:52:45.313Z,0,,,,,,,
131609,luxury poche et Prix,17686,tiktok,@seven.times.luxury,2026-01-02T18:13:19.186028,0,,,,,,,
131621,On a commande 3 pizzas vegetarienne crevettes et pepperoni elles avaient le même gout et pas du tout bonnes bref c'était tout sauf des pizzas ماكاللاه تخيرو انواع البيزا عندها نفس الذوق ماعلاقاش مع البيزا الايطالية الاصلية,4563,Google Maps,هشام كوك بيتزا,2023-12-14T10:00:29.976Z,0,,,,,,,
393768,Y’a des endroits comme ça sur Alger ?,68188,tiktok,@le_petit_chalet,2026-01-02T21:54:52.782651,1,,,,,,,
262705,ياعمي كازبيلا علاه علاه يخرجولي لفديو وانا صيمة,11030,Facebook,Restaurant Casa Bella - Draria,2025-07-29T14:56:46.000Z,0,,,,,,,
131635,وين جاي في ألجي,22614,tiktok,@le_perchoir,2026-01-02T18:25:09.480496,0,,,,,,,
131640,les gens négatifs rester chez vous l Algérie à besoin de gens positifs qui aiment leur pays et qui laissent de bons commentaires,62500,tiktok,@allechante,2026-01-02T21:30:49.256867,222,,,,,,,
787004,رياض صحيبي الله يبارك. الميلفاي يخرج على 15h باه ديرو حسابكم.,52816,tiktok,@patisserie_annaba,2026-01-02T21:04:15.964235,2,,,,,,,
655936,"Pas vraiment aussi bon qu'au début, chorba frik pas vraiment fameuse, j'ai mangé beaucoup plus bon dans des dîners de mariage. La côte de bœuf copieuse mais trop grillée et sec a l'extérieur et cru a l'intérieur en plus de n'être pas tendre. Le menu a changé le mix grille pour 4 personnes n'est plus disponible. Pour ma part c'est la dernière fois. On mange beaucoup plus bon ailleurs et beaucoup moins cher d'autant plus.",2464,Google Maps,HichamCook Grill House,2024-08-02T10:41:03.399Z,0,,,,,,,
787010,في خاطري .,67062,tiktok,@bladi_oran,2026-01-02T21:51:33.584051,0,,,,,,,
655941,Je part souvent ! Accueil chaleureux l’équipe est très à l’écoute la qualité de la viande est excellente ! Je recommande fortement  [APPRECIATION],25800,tiktok,@ofennec.officiel,2026-01-02T18:34:11.848407,11,,,,,,,
524888,Where!,69718,tiktok,@chtibo_oran,2026-01-02T21:58:29.220302,0,,,,,,,
524904,أنا معجبنيش الخبز يعيف,52706,tiktok,@uncles_burger_dz,2026-01-02T21:03:40.624878,0,,,,,,,
131688,كاين توصيل ؟,55868,tiktok,@mfood.annaba,2026-01-02T21:14:12.948144,0,,,,,,,
524909,الله يبارك ؤ ربي يوفقكوم,7518,Google Maps,American Burger said hamdine,2024-02-08T19:05:53.395Z,0,,,,,,,
393837,بوبلسيتي،شابةهايلة،روحنا،للافتتاح،كان،الطاكوس،بنة [APPRECIATION],1911,instagram,spartacos2019/,2025-11-12T20:04:27.000Z,3,,,,,,,
655983,"On est venu à 4 entre amis ils nous ont mis en terrasse pour privilégier les femmes alors qu’il y’avait de la place à l’intérieur puis l’attente une fois la commande passée on avais plus faim, serveur très hautain quand ont demande de la sauce ou du pain puis une fois qu’ont a commencer à manger la viande me semblait d’une couleur un peux bizarre donc je demande au serveur sa provenance il m’a répondu que c’était de « la viande hachée » puis et parti en courant sans parler des prix exorbitants et de la viande douteuse servis",5806,Google Maps,Casbah istanbul,2025-12-27T20:34:50.363Z,0,,,,,,,
787057,"Je suis vraiment déçue par mon expérience dans ce restaurant. Les pizzas manquent cruellement de sel, et le service est tout simplement catastrophique : lent et inefficace. Nous avons commandé 4 pizzas et une lasagne. La lasagne a été servie bien avant les pizzas, mais elle était froide et très petite pour son prix. Depuis quand dans un restaurant, une personne mange pendant que les autres attendent leur plat ? De plus, j'ai eu une intoxication alimentaire à cause des pizzas aux champignons. Franchement, à éviter à tout prix . !",4228,Google Maps,هشام كوك بيتزا,2024-08-22T17:33:52.828Z,0,,,,,,,
131697,Le prix stp,10203,Facebook,"  Restaurant elassil








",2025-12-18T08:51:34.000Z,0,,,,,,,
655987,جرب هولنا,53828,tiktok,@guellil._.tasnim,2026-01-02T21:08:13.490859,0,,,,,,,
131699,مكان رائع,3407,Google Maps,Caracoya,2024-06-09T15:11:43.320Z,1,,,,,,,
524929,توصيل باب الزوار كاين,28800,tiktok,@snacky_time_kouba,2026-01-02T18:47:46.405131,0,,,,,,,
393862,الفرحة الليسي لي قدام askim نقرى فيه [COMPLAINT],55624,tiktok,@askim_food,2026-01-02T21:13:34.598545,0,,,,,,,
656015,سبحان الله البديع,56598,tiktok,@terre_et_mer_annaba,2026-01-02T21:15:48.336826,0,,,,,,,
262799,والله مشاءالله,42800,tiktok,@pizza_carre,2026-01-02T20:00:31.186694,0,,,,,,,
656022,magnifiquement bon un délice. je recommande sans hésitation [BOUFFE],65616,tiktok,@lauthentic_oran,2026-01-02T21:45:03.194662,0,,,,,,,
131734,malheureusement je suis reparti son goûter à vous pizza  [COMPLAINT],27382,tiktok,@lamignonne06bejaia,2026-01-02T18:43:25.537785,0,,,,,,,
918170,bon appétit,68672,tiktok,@cote_oran,2026-01-02T21:57:31.022391,1,,,,,,,
524962,"J'étais cliente fidèle, mais récemment on nous a refusé de fêter un anniversaire sous prétexte que c'est interdit sans nous donner plus d'explications, très déçue par ça.",7748,Google Maps,Restaurant À Petit Feu,2023-09-25T20:49:02.097Z,1,,,,,,,
262821,il a complètement changé,71510,tiktok,@california_cafe,2026-01-02T22:09:03.706047,17,,,,,,,
524972,Family or not !,59938,tiktok,@the_throne_annaba,2026-01-02T21:22:20.885342,2,,,,,,,
918188,Très bon service  bon courage [APPRECIATION],2559,Google Maps,HichamCook Grill House,2024-02-11T06:46:44.306Z,0,,,,,,,
656053,سر في بلاكشوفون يطيب فيها كلش يعني كاين مزيج من اذواق,41694,tiktok,@street_food,2026-01-02T19:57:49.362750,1,,,,,,,
131767,Sa ouvert quand ?,60126,tiktok,@the_throne_annaba,2026-01-02T21:22:29.234491,0,,,,,,,
787133,وين بلاصة جماعة,28004,tiktok,@amine.lacantine,2026-01-02T18:45:36.156413,0,,,,,,,
524996,فيه وجبات سريعة ام هي مقهى؟,22224,tiktok,@le.balcon1,2026-01-02T18:23:12.556706,3,,,,,,,
787153,بربح عليك والله يعاونك الطاهر,30834,tiktok,@salimel9obtan,2026-01-02T19:08:20.809398,1,,,,,,,
131794,Bon plus qu’à venir tester,26096,tiktok,@ofennec.officiel,2026-01-02T18:34:18.580014,2,,,,,,,
918229,Je dirais que c’est le meilleur restaurant en Algérie très beaux restaurant familial la propreté 10/10 le service 10/10 les serveurs très professionnels le goût 10/10 pour les prix je ne vois pas une grande différence avec d’autres restaurants mais parlant par rapport avec la quantité ça vaut le coup les parts sont vraiment généreuse continue hichem nchallah plus de réussite et succès,2569,Google Maps,HichamCook Grill House,2024-01-15T05:19:45.664Z,0,,,,,,,
918232,"Ali baba et les 40 voleurs restaurant te3 boulahya, buznassia halal",11331,Facebook,Restaurant Casa Bella - Draria,2025-07-27T15:54:58.000Z,0,,,,,,,
131801,والله يستاهل  [APPRECIATION],44204,tiktok,@dzforestrestaurants,2026-01-02T20:11:40.625291,0,,,,,,,
656091,Nani Ilyesراك منك سيريو ديجا اسم قاريدي عاىلة قبوية وهذي أرض ديالو صدقها زيد القبة تبدأ من ليسونس من لفوق وحي جاي ي,9337,Facebook,,2025-10-31T17:04:52.000Z,0,,,,,,,
262877,"On a décidé d'aller manger des tacos chez americain Burger, Tout d'abord, l'accueil était catastrophique, le mépris , et les prix sont élevés par apport à la quantité",8466,Google Maps,American Burger Factory,2023-09-03T21:23:21.478Z,2,,,,,,,
918239,يسموني غدوا راني عندكم,28892,tiktok,@snacky_time_kouba,2026-01-02T18:47:51.583977,0,,,,,,,
