final_id,comment_text,comment_id,platform,source_name,date,likesCount,food,service,place,delivery,price,treatment,out_of_scope
687534,Hajer Hajer راك آآوت السومون وحدو فوق 600الف الكيلو,11428,Facebook,Restaurant San Benito,2025-07-27T22:07:59.000Z,0,,,,,,,
687545,الله إبارك ربي حفظكوم,11010,Facebook,Restaurant Casa Bella - Draria,2025-07-30T22:29:45.000Z,0,,,,,,,
163264,c'est le meilleur  [BOUFFE],52942,tiktok,@patisserie_annaba,2026-01-02T21:04:18.982310,1,,,,,,,
556483,Une grosse déception ce jour. J'ai déjeuné avce mon épouse ce vendredi au restaurant. Nous avons été victime d'une intoxication alimentaire suivi de vomissements. J'ai appelé le restaurent. Ils se sont excusés. Ils m'ont demandé de leur laisser mes coordonnées pour me rappeler . Le mal est déjà fait.,3355,Google Maps,تاج محل بن عكنون,2016-04-08T22:21:53.497Z,3,,,,,,,
949713,Imla 9outli classe ahe ahhhe ah,71092,tiktok,@paradou_restaurant,2026-01-02T22:04:58.186454,0,,,,,,,
294354,عيطلي,13321,Facebook,Restaurant San Benito,2025-10-13T11:43:30.000Z,0,,,,,,,
949726,"un plat pour minimum 4 personnes je trouve ça correct, même pour ceux qui vivent et travaillent en Algérie",44212,tiktok,@dzforestrestaurants,2026-01-02T20:11:41.303489,0,,,,,,,
818656,شوفو صفحة تعي انا نخدم نفس الشي,32190,tiktok,@entracte,2026-01-02T19:14:36.058788,1,,,,,,,
818657,officiel  [RECOMMENDATION],49628,tiktok,@kik.sfood21,2026-01-02T20:41:15.942436,1,,,,,,,
294370,خامج وبنين [APPRECIATION] [BOUFFE],42254,tiktok,@street_food,2026-01-02T19:58:03.681388,0,,,,,,,
425451,وين هدي عنابة وين,52276,tiktok,@uncles_burger_dz,2026-01-02T21:03:28.158439,0,,,,,,,
163312,En maroc et à longtemps,37734,tiktok,@kfc,2026-01-02T19:39:19.608361,2,,,,,,,
294387,Trop de sucre win biha!,535,instagram,"brother.ts
",2025-10-20T22:30:36.000Z,5,,,,,,,
818675,انجيو و اتدونا راح اتخلصو علينا و لا اعرايس عندكم,13628,Facebook,Restaurant San Benito,2025-12-30T18:41:28.000Z,0,,,,,,,
949750,sais cher,35052,tiktok,@sinai,2026-01-02T19:28:04.343984,0,,,,,,,
818707,ربي يفوقكم [APPRECIATION],63392,tiktok,@santorino,2026-01-02T21:32:15.838780,1,,,,,,,
163351,سامحني كليت كلش عندكم كلش بنين بصح اللوبيا تعكم 10/10,10035,Facebook,Restaurant Tabarka Annaba,2025-12-26T10:20:32.000Z,1,,,,,,,
425499,Tres bon prix,36886,tiktok,@restaurant.madala,2026-01-02T19:34:40.863689,1,,,,,,,
687658,"franchement la déco No Comment, superbe belle déco, la bouffe à revoir pas de goût la viande sèche.",22056,tiktok,@maison_sardoudi,2026-01-02T18:22:38.675967,0,,,,,,,
294450,"Simple le meilleurs restaurant indiens que j’ai goûter, des goûts délicieux jamais déçu toujours une bonne idée de manger chez vous.",3129,Google Maps,تاج محل بن عكنون,2023-02-24T17:12:59.008Z,0,,,,,,,
425523,طفل لهي بارك,39026,tiktok,@iso_food,2026-01-02T19:40:42.718299,2,,,,,,,
556610,comme bien le mètre carré,60166,tiktok,@seraidi.live.z,2026-01-02T21:22:44.123255,1,,,,,,,
556611,نتعمن هاذي,38890,tiktok,@kfc,2026-01-02T19:39:59.232862,0,,,,,,,
163397,"Le personnel est très aimable et professionnel, et les sandwichs sont délicieux",6991,Google Maps,American Burger said hamdine,2025-06-10T13:54:18.935Z,0,,,,,,,
687685,Ouled Fayet gratuit ? liv,29440,tiktok,@elcuatro_burgers,2026-01-02T18:49:40.371777,0,,,,,,,
818760,Umm the song is chinese?,1760,instagram,saikosushi_oran_restaurant,2024-10-23T16:39:12.000Z,0,,,,,,,
949835,خلينا مالحوت قوليلنا نتي واش راكي,13618,Facebook,Restaurant San Benito,2025-12-20T12:50:34.000Z,0,,,,,,,
425563,تجربة راءعة,3445,Google Maps,Caracoya,2023-11-04T10:33:14.670Z,0,,,,,,,
294495,Les prix,66204,tiktok,@ambassadeurs,2026-01-02T21:47:49.680033,0,,,,,,,
556641,J’aime trop il est trop humble qu’Allah fructifie son affaire  [APPRECIATION],45350,tiktok,@budz,2026-01-02T20:15:56.664382,0,,,,,,,
294499,روني في بيلكور,42758,tiktok,@pizza_carre,2026-01-02T20:00:23.749224,6,,,,,,,
425575,Des bon gâteaux,3896,Google Maps,L’Alchimiste Pâtisserie,2023-11-20T17:31:32.273Z,1,,,,,,,
294514,تلعبيز داير حالة,52672,tiktok,@uncles_burger_dz,2026-01-02T21:03:39.748637,1,,,,,,,
818811,très déçu pour le burger smash zadma kbira,46986,tiktok,@seven_burgers,2026-01-02T20:24:51.470817,0,,,,,,,
163475,"Le design du fast-food et l’ambiance de la terrasse sont chaleureux et agréables. Cependant, la qualité des plats n’est malheureusement pas au rendez-vous. Les frites sont servies avec trop d’huile, et la poutine à la viande avait un goût étrange et peu appétissant. Une expérience décevante dans l’ensemble. Il y a clairement des améliorations à apporter, notamment sur la qualité et la préparation des plats.",7284,Google Maps,American Burger Factory,2025-05-28T15:41:32.773Z,0,,,,,,,
556701,Un endroit sympa bien fréquenté mais déçu pas la cuisine et les prix viande pas du tout tendre un plat viande frite a 2800 dinars il aurait été préférable de faire un plat a ce prix avec plus de variétés légumes riz. ext et bien sûr une viande bien tendre!,2596,Google Maps,HichamCook Grill House,2023-12-08T14:45:06.960Z,0,,,,,,,
556702,Acceuil chalereux. espace propre. serveur sympa. mais les prix sont chers et les plats ne sont pas tres top coté goût.,3248,Google Maps,تاج محل بن عكنون,2019-07-28T12:06:47.619Z,1,,,,,,,
687775,تلڨي باين عليك تموت على الدراهم,11178,Facebook,Restaurant Casa Bella - Draria,2025-07-27T12:44:06.000Z,0,,,,,,,
949921,شيكور خاوتي,49068,tiktok,@chicks_nook,2026-01-02T20:40:07.206643,2,,,,,,,
163502,le meilleur  [APPRECIATION],32382,tiktok,@restaurant_iceberg,2026-01-02T19:16:36.932748,0,,,,,,,
949936,عمي حسان هوا الي فووور,13137,Facebook,Restaurant San Benito,2025-10-15T13:30:08.000Z,0,,,,,,,
949939,أعمال :فرصة عمل جد مميزة من دارك ديري مداخيل أسبوعية لمهتمة تتواصل معايا في الخاص  [APPRECIATION],55628,tiktok,@askim_food,2026-01-02T21:13:34.598550,0,,,,,,,
949941,المكان؟,16370,tiktok,@soltane.el.kababe,2026-01-02T18:08:23.862074,2,,,,,,,
687801,looks magnificent,61212,tiktok,@la.criee,2026-01-02T21:24:45.600240,1,,,,,,,
425680,prk ta pas parlé des prix ? pour 2 personnes 5000da,22138,tiktok,@maison_sardoudi,2026-01-02T18:22:40.358779,0,,,,,,,
163536,تطور في بيتزا ياك,47454,tiktok,@street_food,2026-01-02T20:31:33.634749,0,,,,,,,
294610,Yahia Scuadra أيا روح قاتلك نقلشك ههه‍ههه,13425,Facebook,Restaurant San Benito,2025-10-13T18:55:10.000Z,1,,,,,,,
818900,je confirme c'est le meilleur fi annaba,52936,tiktok,@patisserie_annaba,2026-01-02T21:04:18.982288,1,,,,,,,
687829,le meilleur rien a dire,24660,tiktok,@laturquoisehotel,2026-01-02T18:30:26.774687,0,,,,,,,
556763,بعتني ليك جولد روجر,53734,tiktok,@guellil._.tasnim,2026-01-02T21:08:11.755074,3,,,,,,,
818909,كلش باطل باين بلي بنينة,21548,tiktok,@triple_,2026-01-02T18:22:12.076129,0,,,,,,,
687845,pas cher du tout c énormes faut être 2 pour manger ça 1 burgers me suffirait .,40606,tiktok,@woodchickendz,2026-01-02T19:45:54.995936,0,,,,,,,
294630,كليت عندهم ما شاء الله النقاوة و حسن الاستقبال و البنة قاع حاضرين,65630,tiktok,@anas_food,2026-01-02T21:45:22.471851,2,,,,,,,
163560,الوليمة طبعا,59276,tiktok,@maestro_dz13,2026-01-02T21:21:27.203049,0,,,,,,,
425707,الله بيارك فيك  [APPRECIATION],45884,tiktok,@ifood_31,2026-01-02T20:18:09.131443,0,,,,,,,
687852,Klit ando 2 fois ki kan house of burger ou drk wla uncle’s burger mcho mliiih khlah y3yef hacha na3met rabii poutine cv l,52664,tiktok,@uncles_burger_dz,2026-01-02T21:03:39.748630,11,,,,,,,
818930,وشمن ولاية,17146,tiktok,@casa_burger1,2026-01-02T18:11:29.349459,0,,,,,,,
818931,Très beau,31936,tiktok,@entracte,2026-01-02T19:14:28.267677,0,,,,,,,
163572,"accès facile à partir de l'autoroute et espace de parking gratuit, un service impeccable, des serveurs attentifs et à l'écoute, le problème c'est le food ! Je n'ai pas aimé le goût malheureusement, très moyen : pizza fermière et pasta râtées.",4512,Google Maps,هشام كوك بيتزا,2023-12-29T14:16:02.046Z,0,,,,,,,
163576,"J'étais agréablement surprise, pizza sauce gruyère est vraiment délicieuse, ça un goût special et unique faut dire la vérité Même le reste des plats c t trop boooon",4608,Google Maps,Hicham cook pizza pasta,2025-11-09T18:54:43.610Z,0,,,,,,,
687869,"suggest it for everyone, tacos is really delicious here",8297,Google Maps,American Burger Factory,2024-07-21T20:32:40.341Z,0,,,,,,,
294660,نتا اخدم ربي يعينك اما جات في بالي هذاك المسكين ليخدم ب ميات الف كيفاش يخدم خمس يام باش يتعشى ليلا ياحليل ناس  [COMPLAINT] [PRICE],10481,Facebook,Dz Forest Restaura,2025-10-13T13:52:12.000Z,0,,,,,,,
425736,"Absolutely recommended, i took doubled egg burger, which was absolutely mouth-watering, fries were so crunchy and oil-free! the staff were so nice; when we asked for the dressings, they brought us all of them! However, it’s somehow hard to park there [APPRECIATION]",8241,Google Maps,American Burger Factory,2024-10-19T12:03:33.340Z,0,,,,,,,
425737,les prix sont extravagant,27188,tiktok,@ambiance_telemcen,2026-01-02T18:41:26.498561,0,,,,,,,
556808,انا نشتيه بصح يقلقني غير هذاك البيض لي يبقا مش طايب,54626,tiktok,@mr._brik,2026-01-02T21:11:17.625839,0,,,,,,,
294665,"This store has an excellent fine pastry, it sells portions and also cakes for birthdays or family consumption",3897,Google Maps,L’Alchimiste Pâtisserie,2023-10-23T10:47:16.978Z,0,,,,,,,
425745,"Poutine c'est mon péché mignon mais les dernières temps les frites rendent le goût désagréable, ce qui est des burgers le forest yummyyyyy mon préféré",7960,Google Maps,American Burger said hamdine,2022-01-17T09:21:38.720Z,0,,,,,,,
294675,ربي يسهلكم خويا . بإذن الله راك ناجح . لنا زيارة قريبة  [APPRECIATION],53296,tiktok,@piadzo_food23,2026-01-02T21:07:09.087755,1,,,,,,,
425769,"Des sandwichs et tacos super bon , je vous conseille vivement",7759,Google Maps,American Burger said hamdine,2023-06-14T19:01:45.602Z,0,,,,,,,
818996,لاحول ولا قوة الا بالله العلي العظيم,57748,tiktok,@_le216_,2026-01-02T21:17:31.501466,0,,,,,,,
950074,Good one,8798,Google Maps,American Burger Factory,2019-04-12T17:27:47.093Z,2,,,,,,,
294725,العسكري الانيق والله يا اخي زوالي كيفي كيفكم وهدرت عالسعر مشي عالطابلة وماقالكش ارواح كول ذراع عندك مرحبا معندكش ربي يخلف ماتعلقوش عالناس ولا كلاتكم اشرو دوا تع الدود ساهلة والله,9927,Facebook,Dz Forest Restaura,2025-10-13T01:37:30.000Z,0,,,,,,,
425800,وشراك حسان كاش زلابية,11574,Facebook,Restaurant San Benito,2025-08-26T10:00:56.000Z,0,,,,,,,
556873,نجو ليك نشاله,24284,tiktok,@spotter.dz,2026-01-02T18:27:31.753258,0,,,,,,,
687944,زيد قولهم أسعار في متناول محرز و جماعة,19118,tiktok,@helena,2026-01-02T18:16:28.398031,1,,,,,,,
819032,علاه خاطر فالدار ما يستخدموش زبت المحركات,42362,tiktok,@street_food,2026-01-02T19:58:06.183248,0,,,,,,,
294746,جيد جربناه بس احس يبغالهم يحسنون الطعم شوي ، لكل بشكل عام لذيذ 8/10,34378,tiktok,@taylot,2026-01-02T19:23:38.797978,0,,,,,,,
556893,"Le restaurant indien de référence sur Alger, très propre, calme, ambiance zen, mes préférés sur le menu le butter Grévy, peas Pulao, mixette de viandes et le pain au fromage, je dois mentionner qu'on y trouve les serveurs les plus professionnels et les plus attentifs, service irréprochable, BRAVO",3185,Google Maps,تاج محل بن عكنون,2021-10-18T19:38:25.358Z,2,,,,,,,
556894,نحسو تاع نسا,19420,tiktok,@helena,2026-01-02T18:16:42.933002,0,,,,,,,
819043,مش غير عندو برك هذا انا كليتو عند shill &grill,52328,tiktok,@uncles_burger_dz,2026-01-02T21:03:29.230234,1,,,,,,,
687977,ربي معاك خويا  [APPRECIATION],51772,tiktok,@quick_bite,2026-01-02T21:01:58.708723,1,,,,,,,
294768,le culot à l état pur,16934,tiktok,@user5834669559361,2026-01-02T18:10:51.232487,1,,,,,,,
294770,كنت باغي نجي مين نتيا تم والله منجي,13518,Facebook,Restaurant San Benito,2025-12-30T19:43:21.000Z,0,,,,,,,
687987,"WORST EXPERIENCE On était avec mes potes, 5 personnes, y a environ 2semaines. Des notre entrée whoma darbinha b wahed teshnifa jsp pk mais genre hagrinna comme si qu on peut pas payer zaema comme on avait l’air un peu jeunes =20 21. Les autres clients avaient l’air d’hommes d’affaires, et eux, ils les laissaient tranquilles, mais ils tournaient tt le temps autour de la table ct tellement gênant Ils ont pris 30min pour les 2 pizzas et 2 pides et en plus ils ont commencé à débarrasser ce qu’on mangeait encore, ils ont commencé à nettoyer notre tables Mon amie n’avait même pas fini son assiette, elle était tt pleine l assiette, le serveur l’a prise sans rien dire, puis lui a demandé : ah vs avez terminé mme! c’était choquant, vraiment. Encore ils ont commencé à essuyer notre table alors qu'on était tjrs assises et certaines mangeait encore , ils nous ont clairement fait comprendre qu’on devait partir Franchement, lmakla n était pas de ouf. Une des pizzas kanet vraiment trop salée(poulet, je crois), et le reste… rien de spécial. DONT GO",5134,Google Maps,Casbah Istanbul القصبة اسطنبول,2025-07-11T01:39:10.117Z,1,,,,,,,
425853,مع ديزاد فوراست تاكل راسك كل اثنين,10103,Facebook,Dz Forest Restaura,2025-10-13T16:48:14.000Z,2,,,,,,,
556927,الحمد لله mais c’était la première et la dernière fois !,17716,tiktok,@le_dauphin_restaurant,2026-01-02T18:13:51.363558,1,,,,,,,
294796,wach habit at9ol filet de poulet  ch7al tzido a3liha,49326,tiktok,@chicks_nook,2026-01-02T20:40:20.804426,0,,,,,,,
294797,وين بلاصة فاتحة في باريس,35728,tiktok,@sinai,2026-01-02T19:28:24.503544,0,,,,,,,
688016,مشاءالله,39002,tiktok,@iso_food,2026-01-02T19:40:40.364660,0,,,,,,,
163729,m foud,59628,tiktok,@maestro_dz13,2026-01-02T21:21:37.792083,0,,,,,,,
425872,Khasou ydirelna harissa brk  [COMPLAINT],1852,instagram,snacky_time_kouba,2025-06-08T20:32:49.000Z,1,,,,,,,
556948,il est beau mais la bouffe est catastrophique,71710,tiktok,@opium,2026-01-02T22:10:13.798955,0,,,,,,,
294810,"Cuisine excellente, service un peu lent le soir, une file d'attente à l'entrée surtout les soirs de weekend, plutôt bruyant. Mais ça en vaut le coup",6463,Google Maps,Casbah Istanbul,2018-03-01T12:28:45.526Z,2,,,,,,,
688030,"Excellent restaurant propre et bien décoré, service rapide, personnel très courtois et au petit soin, plats généreusement servis et bien soignés, je recommande vivement.",7547,Google Maps,Restaurant À Petit Feu,2024-04-25T21:14:25.640Z,1,,,,,,,
688037,نصلي العشاء انتاعي و ندعي ربي,66078,tiktok,@restaurant_mani,2026-01-02T21:47:15.239268,0,,,,,,,
819113,الوليمة راني فالمحل مرحبا بيكم كامل في كل وقت,59002,tiktok,@maestro_dz13,2026-01-02T21:21:22.102210,0,,,,,,,
163770,جيت البارح قليتوا في حالة ناقص فرماج خلاه ماشي تع 65 ألف زعما سبيسيال,51662,tiktok,@mfood.plus,2026-01-02T21:01:24.075552,0,,,,,,,
819132,الاسعار باينة تخلع,67914,tiktok,@kartaj_oran,2026-01-02T21:53:22.675417,0,,,,,,,
294851,كيما في الفيديو؟,55992,tiktok,@mfood.annaba,2026-01-02T21:14:16.148171,0,,,,,,,
557000,يا خويا تحيا الجزائر ولاكن في العالم ماكاش مطعم بخمسة نجوم هذي معلومة بكل تواضع le guide Michelin s'arrête à trois étoiles  [RECOMMENDATION],17668,tiktok,@seven.times.luxury,2026-01-02T18:13:18.308924,0,,,,,,,
950218,في بسكرة,27844,tiktok,@thala,2026-01-02T18:45:06.606593,0,,,,,,,
557004,"Nous étions un groupe de 9 adultes et 2 enfants. Tout était parfaitement préparé pour notre arrivée, ce qui nous a beaucoup plu. Les plats étaient très bons, surtout le poulet à la crème fraîche et les jus pressés qui étaient excellents ! Seul petit bémol : la viande rouge était un peu dure. Mais à part cela, nous avons passé un très bon moment. Le service était attentionné et chaleureux. Le chef (Hicham Cook) est même venu nous saluer et s’assurer que tout se passait bien, ce qui a rendu l’expérience encore plus agréable. Une adresse que nous recommandons vivement ! ”",2306,Google Maps,HichamCook Grill House,2025-09-26T16:02:45.553Z,0,,,,,,,
688080,Donner l'adresse où la position,9261,Facebook,Dz Forest Restaura,2025-10-13T18:15:50.000Z,0,,,,,,,
425938,من بعد تدخل عندهم بدولار تخرج بدينار,13432,Facebook,Restaurant San Benito,2025-10-17T19:55:50.000Z,0,,,,,,,
950229,"They have a nice meaty pie, I can not call that pizza, but its good",4947,Google Maps,Hicham cook pizza pasta,2020-02-19T21:45:32.477Z,1,,,,,,,
294871,Je ne comprends pas hed les pubs sans donner le noms du restaurant.,15494,tiktok,@fouka.marine,2026-01-02T18:07:36.650667,4,,,,,,,
557015,ehhh tfakart Yamat LA COUPOLE  le bon vieux temps,14154,tiktok,@les_jumelles,2026-01-02T18:01:20.508931,2,,,,,,,
425948,"Pizza très ordinaire comme tout les autres en plus cher, j'comprends pas pk ya bcp de monde , il a fait trop de publicité et on était déçu. Ya bcp mieux",4585,Google Maps,هشام كوك بيتزا,2023-12-07T20:18:58.241Z,6,,,,,,,
688095,Vive 4 chemins,52076,tiktok,@rays_annaba,2026-01-02T21:03:10.725690,0,,,,,,,
688101,نريد الأكل الجزاءري.,50994,tiktok,@broaster_chiken,2026-01-02T20:59:48.842392,3,,,,,,,
557033,ماكلتهم شابة بزاف,44784,tiktok,@croustymood,2026-01-02T20:13:57.273718,1,,,,,,,
163840,ع العموم أنا شفت بعض التعليقات انو هذا تراث تونسي بصح هوما مو عارفين انو اي منطقة ساحلية يكون ستايلهم كذا ماشاء الله يجنن الديكور يارب الموفقية,56916,tiktok,@papillons827,2026-01-02T21:16:43.440848,1,,,,,,,
557058,بسم الله ما شاء الله ربي يوفقكم و يباركلكم في تجارتكم و بارك في رزقكم ان شاء الله .,65728,tiktok,@anas_food,2026-01-02T21:45:25.223696,1,,,,,,,
163850,Ont arrivent in sha allah,66416,tiktok,@barbecue_restaurant,2026-01-02T21:50:19.049092,0,,,,,,,
819225,تخلص القعدة ماشي المكلة البنة زيرو,18120,tiktok,@casabelladraria,2026-01-02T18:14:53.728511,3,,,,,,,
688154,hhhhhhhhh plat tunisien et marocain 100%,25178,tiktok,@lovers_grill,2026-01-02T18:33:07.362111,0,,,,,,,
950300,Bonne continuation amine le cassoulet révise hadja raw3a bravos,225,instagram,amine_la_cantine,2025-12-21T08:14:57.000Z,1,,,,,,,
819229,مقاطعة kfc,38866,tiktok,@kfc,2026-01-02T19:39:57.510413,0,,,,,,,
688157,الله يبارك شابة. انتي. والقروفاث.  [APPRECIATION],13886,Facebook,Restaurant San Benito,2025-12-16T23:21:37.000Z,0,,,,,,,
557088,C est l’atelier de la ville à tizi,21646,tiktok,@maison_sardoudi,2026-01-02T18:22:29.923754,1,,,,,,,
426017,ماتعجبنيش ماكلتهم الصراحة,56202,tiktok,@the_chef_house_23,2026-01-02T21:14:34.099112,0,,,,,,,
426026,"Grande diversité de plats, salades, viandes, poissons, pizzas, pâtes. Accueil chaleureux, service rapide et sympathique. Tout a été très bon mais les tiramisu Nutella et bueno sont incroyables !",6795,Google Maps,Restaurant À Petit Feu,2025-08-06T20:55:20.151Z,0,,,,,,,
688170,غير الميلومج الأخير ب 1500 دج أي فيديو piège,11982,Facebook,Restaurant San Benito,2025-10-13T22:45:03.000Z,0,,,,,,,
557102,مارطو غالي + خطرات يحرقلك لحم مشي يشويه ملا مكانش كيما غريسي والياس من حيث معاملة وسعر,63668,tiktok,@silyon69,2026-01-02T21:33:11.371212,0,,,,,,,
819257,عندي واحد خوا هذا شحال سومة خويا,39098,tiktok,@itchy_food,2026-01-02T19:41:07.242762,0,,,,,,,
426043,service très agréable les serveurs très sympathique respectueux مشاء الله نعم تربية,6611,Google Maps,American Burger Factory,2025-10-15T13:24:34.677Z,0,,,,,,,
426047,chaal tchakom et vous aimez les prénom français,63066,tiktok,@allechante,2026-01-02T21:31:03.371158,0,,,,,,,
426055,Bon lacceuil dans ce fast food ete bien . la decoration et lambiance est superbe . mais pour cette fois ci le sandwitch prepare na pas ete a la hauteur de mes attente . on a commande ded sandwitch au poulet mais finalement il on mis du thon a la place et resultat les sadwitch avait un gout fade. cher cuisinier svp rester fidel o menu sur votre carte . merci.,8419,Google Maps,American Burger Factory,2024-01-14T12:05:07.995Z,0,,,,,,,
426061,Très bon mais très gras aussi,5206,Google Maps,Casbah Istanbul القصبة اسطنبول,2024-09-22T01:13:32.267Z,0,,,,,,,
950353,خصت حاجة باش تزيان ليسطورو وتكتمل وهي أنا [BOUFFE],18336,tiktok,@helena,2026-01-02T18:16:10.235666,1,,,,,,,
819282,أنت قبايلي ولا وهراني ولا,11539,Facebook,Restaurant San Benito,2025-07-27T13:05:14.000Z,0,,,,,,,
950355,باينة هذا من بلاد الجوع,11707,Facebook,Restaurant San Benito,2025-07-27T16:50:01.000Z,0,,,,,,,
426070,Mabrouk à bientôt inchallah  [APPRECIATION],15002,tiktok,@lassiette.algeroise,2026-01-02T18:06:52.360673,0,,,,,,,
163932,Je ne savais pas que vous faites l'elevage du saumon chez vous,12364,Facebook,Restaurant San Benito,2025-11-01T13:12:52.000Z,0,,,,,,,
295006,ماشي حق عليك توري هاد الماكلة كاين ناس ما كلتهاش في عمرها . زعما انت اخينا. وكان الي راهي تتوحم. اتقوا الله في انفسكم,10899,Facebook,Restaurant Casa Bella - Draria,2025-08-10T00:52:38.000Z,0,,,,,,,
426085,La recette de la pizza est a revoir franchement pour le prix on peut avoir beaucoup mieux ailleurs,1376,instagram,mega_pizza_elbiar,2023-01-12T21:33:01.000Z,0,,,,,,,
950374,je vous souhaite beaucoup de succès,45568,tiktok,@budz,2026-01-02T20:16:05.401285,0,,,,,,,
163945,طاقيلنا باج تاعو,52716,tiktok,@uncles_burger_dz,2026-01-02T21:03:40.624924,0,,,,,,,
950380,Tres decue la qualite du service catastrophique on avait commander des. entre cotes qui etaient si fine au. point detre sec a la. cuisson et extrement grasse en plus quelles etaient excessivement sale apres avoir reclamer le chef de cuisine a affirme que le poid et le. sel. etaient aux normes ! Nimporte quoi il avait pri le plat sans le rendre une facon de nous dire on vous emmerde . Vraiment aucun respet pour le client,4035,Google Maps,هشام كوك بيتزا,2025-08-14T23:46:48.743Z,0,,,,,,,
295032,متعرفش طيب ول بري في متناول الون ماسك وماكلة متسواش بري نتاعها,2334,Google Maps,HichamCook Grill House,2025-07-31T16:54:56.606Z,0,,,,,,,
688254,ملا نعطيك 20 دج وتقعد تسالني 300,47706,tiktok,@bazookadz,2026-01-02T20:32:35.168881,0,,,,,,,
557186,هادو كامل 500 ألف,19802,tiktok,@sultan,2026-01-02T18:17:22.560543,0,,,,,,,
426114,ابتداءا من 17 تسمى لوكان نحبو ناكلو اللحم يطلع السعر ؟؟,25268,tiktok,@lovers_grill,2026-01-02T18:33:41.990853,7,,,,,,,
950406,عنوان المطعم,11596,Facebook,Restaurant San Benito,2025-10-11T20:50:37.000Z,0,,,,,,,
819340,La viande est plutôt bonne et bien meilleure qu'en France.,6099,Google Maps,Casbah Istanbul,2023-06-24T13:39:14.192Z,1,,,,,,,
557200,Mmmm vraiment maklathoum bnina mouch normal top  bonne continuation [APPRECIATION] [RECOMMENDATION],61160,tiktok,@la.criee,2026-01-02T21:24:42.236933,8,,,,,,,
557213,tu es le plus convaincu des pub crois moi tu le fais tes bien force a toi,25836,tiktok,@ofennec.officiel,2026-01-02T18:34:12.788113,3,,,,,,,
295072,elle a raison la cuisine Marocaine très connu au monde,17030,tiktok,@user5834669559361,2026-01-02T18:10:53.059402,0,,,,,,,
