comment_id,final_id,comment_text,platform,source_name,date,likesCount,food,service,place,delivery,price,treatment,out_of_scope
7130,660168,"Très grand, plusieurs salles. Menu très varié. Service très rapide même avec le nombre de clients. Prix pour une certaine catégorie de client . Pas de parking et pas facile de trouver une place car la zone est très fréquentée suite au grand nombre de restaurants. Le décor est formidable, chaque salle a sa propre identité et les lumières vous accompagne par tous. Une belle expérience a ceux qui peuvent se permettre. A ma deuxième visite, presque un an après, c'est toujours beau et avec toutes les bonnes et belles qualités mais encore plus cher que la dernière fois",Google Maps,Restaurant À Petit Feu,2025-04-28T13:55:23.175Z,1,,,,,,,
5374,267012,"Les prix son excessivement cher, un plat de chawerma viande est à 2300 dinars alors que la portion de viande est tellement maigre qu'ils ont du glisser une sorte de pain sois dernière pour la surélever et donne l'impression que l'assiette est pleine, pour une entrée et un plat on a dû s'acquitter de la somme de 6400 dinars, le service est discret rapide et attentif, quand je dis rapide c'est à double tranchant car je pense que certains plats étaient déjà dans l'assiette même avant notre arrivée. L'ambiance n'est pas intime, l'éclairage est trop fort et on se sont observé de toute part. pour l'hygiène, je n'ai pas visité les cuisines mais quand on nous a servi le thé à la fin il y avait une tâche de café sur la tasse. C'était mon avis.",Google Maps,قصبة اسطنبول,2024-02-05T08:28:10.719Z,1,,,,,,,
965,660234,و الله صدقا كلينا عندكم في باب الزوار المشوي من أطيب ما أكلت صح يذوب في الفم و اللي ماعندوش الأسنان ياكلو عادي لا يحتاج المضغ و البنة خيالية تستمتع بالطعم الطيب يعني الطبق يستحق التجربة و زدت جبتلنا الرقبة الجزء المفضل عندي في الكبش,instagram,hichamcookgrill,2025-12-14T13:25:32.000Z,3,,,,,,,
19186,922379,"La nourriture doit etre bonne aussi , j’en ai fais qlq un comme ça, j’ai ete decue",tiktok,@helena,2026-01-02T18:16:29.932292,0,,,,,,,
7180,922391,"A luxurious restaurant, very good service, delicious food, lots of choices to pick from! It's just the best place to have some fancy food, yet it's a bit costy so keep that in mind!",Google Maps,Restaurant À Petit Feu,2024-12-28T10:02:45.419Z,1,,,,,,,
6068,922416,"Service excellent et rapide , les serveurs sont très à l'écoute souriants La viande est bien épicée et la cuisson est impeccable",Google Maps,Casbah Istanbul,2023-09-01T20:09:37.226Z,0,,,,,,,
5128,791374,Le manger est bon et propre le cadre est agréable le service est rapide les serveurs sont sympas,Google Maps,Casbah Istanbul القصبة اسطنبول,2025-08-08T22:43:06.808Z,0,,,,,,,
64806,136026,on se croirait a la cantine chez eux leur chaise ne sont pas confortables les menus moyen,tiktok,@msiiirdaa13,2026-01-02T21:35:53.094360,0,,,,,,,
60088,136030,c trop trop beau j'adore vrm magnifique j'ai hâte pr l'ouverture nchlh et bel baraka  [APPRECIATION],tiktok,@the_throne_annaba,2026-01-02T21:22:27.576678,1,,,,,,,
1127,660326,Je confirme l'endroit non seulement très khaloui comme vous l'avez si bien dit la propreté nickel  l'accueil des petits jeunes très agréable souriants et ils vous mettent très à l'aise sans oublier le patron bien sûr qui donne l'impression d'être leurs grand frère maaachaaa lah tabaraka arahman quant au service 10/10 vite fait et très bien fait. Un menu varié entre sucré salé  très très bon. Je pense avoir fait le tour de cet endroit convivial accueillant et très agréable et surtout j'y tiens à préciser FAMILIALE  très bonne continuation [RECOMMENDATION] [BOUFFE],instagram,jardina.coffee,2025-11-06T05:24:14.000Z,1,,,,,,,
8377,136062,"Déçu, faudrait penser a changé de nom et mettre Américain béchamel Aucun goût de fromage, Bourré de béchamel",Google Maps,American Burger Factory,2024-04-20T21:39:33.596Z,2,,,,,,,
6225,791426,"C'est un bon restaurant, il est propre, la nourriture est bonne",Google Maps,Casbah Istanbul,2022-08-24T23:01:15.223Z,0,,,,,,,
5674,660386,Personnel aussi sympathique qu'une porte de prison. Ceci gâche l'expérience du restaurant. Plus jamais.,Google Maps,Casbah Istanbul القصبة اسطنبول,2022-06-02T12:11:16.342Z,0,,,,,,,
7257,529352,"The location shown on maps is for the old store (closed now), the new store is about 100 m up the same street. The restaurant is nice the food is good with large range of selection.",Google Maps,American Burger Factory,2025-06-01T08:59:48.427Z,0,,,,,,,
7283,660428,Équipe professionnelle qui travaille selon les standards internationaux. merci,Google Maps,Restaurant À Petit Feu,2024-09-12T22:09:50.438Z,0,,,,,,,
8360,529398,Delicious good and good service,Google Maps,American Burger Factory,2024-05-05T15:55:43.181Z,0,,,,,,,
3697,660520,"Je déconseille, l'ambiance est adéquate si vous avez plus de 65 ans nostalgique d'une France qui n'existe plus le service est ""pourris"" d'après mon expérience j'ai commandé des pizzas bordure fromage on m'a servi une pizza supplément fromage j'ai fait la remarque a l'accueil surprise ils ont revérifié la commande a croire que je mens , la serveuse m'a dit j'ai mal compris, pas de mot d'excuse j'ai demandé a ce que on me ramène ma commande, ils n'ont pas voulus me changer la commande et me servir ce que j'avais demandé au début, ils ont juste détourner leurs regards",Google Maps,Laurel Restaurant,2024-12-18T20:21:58.378Z,0,,,,,,,
36236,791647,C’est super mais désolé dans le Mthewem (المثوم )on met pas de frites  [APPRECIATION],tiktok,@sinai,2026-01-02T19:28:41.305512,0,,,,,,,
45424,136293,Un vrai bonhomme Merci pour chaque quelqu’un qui a bien investi dans son pays  [APPRECIATION],tiktok,@budz,2026-01-02T20:15:58.679411,0,,,,,,,
70318,660589,"je recommencerais bien un autre dîner, l'endroit, le personnel, les plans rien à dire sauf que c'était magique  [APPRECIATION]",tiktok,@le_petit_chalet,2026-01-02T22:00:18.870923,1,,,,,,,
10951,136324,"Casa bella zéro, zéro, zéro. 000000000. والله العظيم رحنا عائلة 6 أفراد خرجنا من غير اكل وخلصنا اكثر من 3 ملاين . الاكل يعيف . السلطة فوقها فرماج ساءل ،ليفريت فوقها فرماج ساءل،اللحم بنة بيزاغ،. الخ. والله مانزيدو نروحو لدرارية. وهو يدور ويسقسي الماكلةبنينة. بنينة. مليحة؟؟؟.",Facebook,Restaurant Casa Bella - Draria,2025-07-26T17:43:09.000Z,2,,,,,,,
8543,791709,"Leur cuisine à beaucoup changé par rapport au débuts, leur fromage était très bon mais maintenant il est plutôt liquide et sans goût Dommage c'était l'un de mes fast food préféré",Google Maps,American Burger Factory,2023-01-20T16:15:54.057Z,0,,,,,,,
777,398496,"J’ai testé plusieurs adresses ce ramadan, vous êtes les meilleurs. Seul bémol vous avez décidé d’augmenter le prix de 1000 da d’un coup et ça c’est anti commercial",instagram,elmarssem.dz,2025-03-25T15:46:58.000Z,0,,,,,,,
2166,791722,"Pas trop ouf, ça nevaut pas la peine , tropd'attente pour 3 sandwichs fades et le prix est exagéré par rapport a la qualité du menu,",instagram,za_eat_33,2025-08-09T19:15:48.000Z,1,,,,,,,
5929,398508,"Quality médiocre, et des prix non raisonnable de tt . Très chère pour des plats nuls ni qualité ni quantité. 2500 da pour a plats chawarma avec mm pa 100 gamme de viande. Les salade à 1500 ds . ms c l'arnaque.",Google Maps,Casbah Istanbul,2025-01-31T10:08:50.366Z,0,,,,,,,
5457,529617,Un très beau restaurant turc avec des plats succulents et variés. Les portions sont vraiment généreuses. Service très rapide voir même beaucoup trop rapide ce qui fait que si nous prenons une entrée ce qui était notre cas avec une bonne assiette de mezze on a pas le temps de terminer que le plat de résistance arrive c est un peu dommage. Sinon les pides sont très bons mais la taille XL qui est censée être pour 2 est plus que généreuse ca convient plutôt pour 6 personnes facilement voir plus si vous mangez autre choses à côté. Déception quand même pour le plat casbah antique qui est beaucoup trop cher par rapport à la qualité du plat. C est bon mais ça ne vaut pas ce prix. C est simplement un mélange de grillades recouvert d une espèce de galettes dans un plat à tajine. C est juste pour le visuel. Sinon les plats étaient tous bons mais la cuisson du boulgour est à revoir car c est vraiment beaucoup trop cuit et manque un peu de saveur.,Google Maps,قصبة اسطنبول,2023-08-22T20:20:10.826Z,1,,,,,,,
5504,136567,"J'adore la cuisine turque, Mon plat préféré est beyti kebab بيتي كيباب . Le petit bémol c'est que les prix sont très chers !",Google Maps,قصبة اسطنبول,2023-03-09T17:06:10.152Z,0,,,,,,,
12187,791929,Mnb3id byna klah la glace congelé Hamza Hamza Amïro Med Sofiane Hanifi Aziz Ben Mahfoud Kial Anes Diboun Mustapha Bouchenafa Mehdi Benmansour,Facebook,Restaurant San Benito,2025-10-13T05:04:36.000Z,0,,,,,,,
5624,923008,"The place is well decorated, the service was good and the price was kinda reasonable. I ordered kunafa with tea, the kunafa was delicious but the tea was tasteless. Thank God it's for free!",Google Maps,Casbah Istanbul القصبة اسطنبول,2023-01-05T21:38:20.943Z,0,,,,,,,
5607,791946,Bon restaurant avec un bon service les prix sont chères et trop de monde a midi et le soir aussi difficile de trouver une place de parking La personne qui s’occupe de maitre les gens a table le soir et lente pas professionnel pas accueillante et irrespectueuse Le service ce degrade après chaque visite temp d’attente trop long j’avais mi 4 maintenant c que 2 comme l’équipe nationale,Google Maps,قصبة اسطنبول,2019-11-20T18:18:38.767Z,2,,,,,,,
6721,398730,"La vidéo des deux jeunes serveurs vêtus de noir où l'un d'eux se frotter la moustache et essuyer son front, doit etre enlevée!",Google Maps,American Burger Factory,2025-08-30T18:42:57.093Z,0,,,,,,,
7575,267659,"Grand restaurant en famille ou entre amis, avec un étage qui proposent plusieurs spécialistes. C'est préférable de réserver pour avoir une bonne place et ne pas attendre pour être placé, il y avait beaucoup de monde. On aurait préféré être à l'étage mais finalement on a apprécié être au 1ère loge pour regarder le spécialiste des pâtes D'ailleurs les pâtes étaient très bonnes, nos félicitations au cuisinier et la cuisinière des pâtes on s'est régalé, nous avons pris wok doux , wok poulet, tagliatelles pesto et spaghetti bolognaise Mon mari a pris l'assiette de noisettes d'agneau bonne aussi J'ai pris en dessert le fondant chocolat et la boule de glace, c'était bon mais je trouve que le prix n'est pas justifié 900da pour ce que c'est. je ne comprends pas mon repas était moins chère (850da) Mes enfants ont bien aimé leurs gaufres au Nutella très généreuses",Google Maps,Restaurant À Petit Feu,2024-03-03T11:43:27.191Z,3,,,,,,,
2951,398740,"Très satisfaite tout était bon très bon , la viande succulente bourek trop bon le chef Hichem très gentil je vais y retourné sans doute !",Google Maps,HichamCook Grill House,2022-03-26T21:11:47.414Z,5,,,,,,,
2577,660893,"Excellente cuisine, excellent service. La plus grande déception est l’état des sanitaires, qui sont très très sales. Le prix de vente d’une table de 4 personnes est aux environs de 12 000 DA. La direction peut aisément engager 2 personnes pour le nettoyage en continu des sanitaires. Ça ne fera que grandir votre établissement.",Google Maps,HichamCook Grill House,2024-01-03T20:03:01.551Z,0,,,,,,,
5652,923062,"Au 3em étage du centre commercial, parking au sous-sol, la salle est très grande avec une terrasse la décoration est sobre, l'accueil est chaleureux, le menu est typiquement Turk avec un service rapide et un personnel à l'écoute. La nourriture est bonne et les quantités sont très copieuses.",Google Maps,Casbah Istanbul القصبة اسطنبول,2022-09-13T10:02:34.047Z,2,,,,,,,
5858,923075,Service excellent !,Google Maps,Casbah istanbul,2025-05-08T12:02:27.590Z,0,,,,,,,
8025,136658,"C'est parfait! Un établissement a la hauteur des espérances, Depuis la réception jusqu'à la sortie vous êtes pris en charge par une équipe tres professionnelle Le menu et très variés ( entrée chaude ou froides, plats, menus, pizza. ) Le rapport qualité prix est tres légèrement en sa faveur juste qu'ils doivent revoir quelques petits détails ( accompagnement des plate. ) Quant a l'ambiance c'est digne d'un hôtel J'enlève une étoile pour le parking.",Google Maps,Restaurant À Petit Feu,2023-01-26T18:00:14.413Z,0,,,,,,,
37638,660960,c'est pas un vrai KFC c'est juste une réplique comme ils on fait avec le Starbucks,tiktok,@kfc,2026-01-02T19:39:17.543592,22,,,,,,,
3228,136683,Tasty Indian food at reasonable price. Staff is very professional,Google Maps,تاج محل بن عكنون,2019-11-30T17:14:06.288Z,0,,,,,,,
2889,792059,Au début j'ai hésiter à partir vue tout les messages négatif mais heureusement je suis têtu j'ai pas regretter Très bonne expérience ya un parking réserver au restaurant ce qui simplifie les choses vue qu'à Alger on galère pour le stationnement ces très très propre les serveurs très sympa professionnel et surtout souriant le chef une personne très modeste souriant comme a la tv les plats son vraiment très bon on ces régaler les boissons maison pareil le seul truc qui m'a déranger c le prix c vraiment exorbitant c'est beaucoup trop cher un non plat fait 2500 c exagér,Google Maps,HichamCook Grill House,2022-06-12T15:14:14.780Z,9,,,,,,,
64718,661113,"félicitations, c'est le meilleur restaurant familial dans la wilaya d'Oran  [APPRECIATION]",tiktok,@msiiirdaa13,2026-01-02T21:35:48.703999,2,,,,,,,
7127,661118,"Déception sur toute la ligne! Nous étions des clients, mais notre expérience d’hier a été particulièrement regrettable. Lors d’une précédente visite, une erreur avait été commise sur la facture : un plat nous avait été facturé alors qu’il était en rupture et jamais servi. Lorsque nous l’avons rappelé calmement au propriétaire, celui-ci s’est montré désobligeant et a mis en doute notre parole, malgré le ticket de caisse que nous avions conservé comme preuve. Aucune excuse, aucune remise en question. Et pour couronner le tout, la qualité du repas d’hier laissait franchement à désirer. Dommage, car l’établissement avait du potentiel. Le respect des clients devrait être une priorité.",Google Maps,Restaurant À Petit Feu,2025-05-02T16:33:55.519Z,0,,,,,,,
62756,136837,"pas trop, le service super long",tiktok,@allechante,2026-01-02T21:30:55.677942,0,,,,,,,
4064,530067,"L’endroit est calme , service rapide mais pizza wolalaa on dirait du pain aucun goût c’était insipide surtout la pizza au champignon (des miettes de champignons )très déçu Rien avoir de ce qu’il publie",Google Maps,هشام كوك بيتزا,2025-07-04T19:59:20.472Z,0,,,,,,,
64726,268001,Un peu El faouda et il f mettre d tickets et un numéro à chaq table p k l serveur sache c k l client a commandé OK bonne continuation,tiktok,@msiiirdaa13,2026-01-02T21:35:48.704005,3,,,,,,,
38552,923373,à tous les rageux qui disent que les algériens sont en retard et sont excités de joie de l'ouverture d'un KFC (comme si c'était une honte d'ailleurs): il a été boycotté et fermé en 48h ;),tiktok,@kfc,2026-01-02T19:39:42.221333,0,,,,,,,
20404,136961,Je confirme bzeeef bnin w chbeb w li ykhdmo ltem hayliin brk shwya ghalii mais il mérite…. Good luck la bella d’Alger  [APPRECIATION],tiktok,@labelladalger16,2026-01-02T18:19:36.224662,2,,,,,,,
5805,268040,"Nous sommes arrivé on a était placé en terrasse alors que il avait de la place . plat servis froid. Je suspecte la viande d’être invarier . Un goût très suspect. J’aurais mieux manger dans un faste food . Serveur très mal poli et pas Du tout professionnel, s’arrête pour draguer des femme , il ne c’est pas gêné à faire des avance à ma copine j’ai tes très mal alaise . J’ai passer une très mauvais soirée au toilette à fuir .",Google Maps,Casbah istanbul,2025-12-27T21:44:06.511Z,0,,,,,,,
2678,399117,"Ni makla tslah ni service en plus les prix fe menue haja we ki tkhlesse haja, wllh ghir a eviter les resaux socieux berk yzidou 3liha",Google Maps,HichamCook Grill House,2023-08-04T08:25:07.466Z,2,,,,,,,
1170,661287,Mashallah alih Abdou que de la réussite vraiment c'est un homme argaz j'espère que la jeunesse réussissent comme Abdou vraiment mashalah il mérite de la réussite tahya likoum de Béjaïa inchallah très bientôt neji nakol hhhhh nakol kolech hhhhh c'est vraiment au top  bravo l'équipe dédicace au gérant abdou Rha,instagram,L’ENTRACTE,2025-05-19T18:42:59.000Z,1,,,,,,,
6027,661290,"Très bien. Bon rapport qualité prix. L'ambiance turque, l'agencement et la décoration sont très appréciables. Ma nourriture était bonne dans l'ensemble et le service ainsi que l'accueil très professionnel.",Google Maps,Casbah istanbul,2024-11-10T22:36:15.887Z,1,,,,,,,
72926,268093,Ils sont bien les kabyle à Alger sont pas malheureux com ils dise. Ils sont partou pour des opprimés le mak le sait ? dite la ferhett hydra c chic,tiktok,@pont_hydra,2026-01-02T22:13:38.779372,1,,,,,,,
7239,268159,"C'était un excellent choix de goûter vos plats , tout était parfait surtout la recommandation du serveur",Google Maps,American Burger said hamdine,2025-02-22T18:29:04.653Z,0,,,,,,,
7929,399235,Magnifique je recommande Quantité généreuse Ambiance sympathique Tres propre,Google Maps,American Burger Factory,2025-02-08T20:35:32.387Z,0,,,,,,,
34994,399257,"oh les rageux au lieu de lui souhaiter bon courage et bonne continuation inchallah, certains se prennent pour les critiques du guide Michelin . Bravo a vous jeune homme soyez fier de vous. [COMPLAINT]",tiktok,@sinai,2026-01-02T19:28:02.656671,1,,,,,,,
71942,792474,Service 5/10,tiktok,@fidelia,2026-01-02T22:11:53.027277,1,,,,,,,
11107,661403,يمشي ويتكلم يعني إطرش اللعاب فوق الاكل. Servir à manger est un art et a ses règles.,Facebook,Restaurant Casa Bella - Draria,2025-10-15T12:23:11.000Z,0,,,,,,,
4197,923596,"Je me suis rendu à ce resto hier soir, où j'avais pris des lasagnes qui étaient très bonnes. Service à la hauteur avec une équipe souriante. Bravo !",Google Maps,هشام كوك بيتزا,2024-09-25T15:01:14.317Z,0,,,,,,,
5280,661477,Une très belle ambiance une grande salle la cuisine était très bonne les plats étaient très généreux.,Google Maps,Casbah Istanbul القصبة اسطنبول,2024-05-12T22:28:40.688Z,0,,,,,,,
5689,661489,"Les serveurs algériens agréables, par contre les managers turques ne sont pas du tout chaleureux. Ils prennent la monnaie pour le pourboire sans demander l'avis du client . Incroyable !",Google Maps,Casbah Istanbul القصبة اسطنبول,2022-03-18T19:37:00.764Z,0,,,,,,,
5924,530423,Très nul il faut bien attendre est gaspiller mon temps pour Acheter bref c'est dommage il se sont pas professionnels,Google Maps,Casbah Istanbul,2025-02-16T15:00:06.704Z,0,,,,,,,
4299,137301,"le truc qu'il ma attiré dans ce restaurant , c'est l'organisation malgré trop de clients , la vitesse du service , le professionnalisme du staff , et c'est déjà beaucoup",Google Maps,هشام كوك بيتزا,2024-06-30T10:48:39.568Z,0,,,,,,,
8307,399449,"Lieu sympathique, stationnement difficile surtout aux heures de pointes. La cuisine est bonne. Une petite terrasse de 4 tables environs donnant sur la route . La music est pratiquement omniprésente ( ceux que sa dérange en mangeant doivent prendre une table dehors ). En ce qui concerne la propreté, c'est propre mais pas beaucoup voir les images jointes pour comprendre ( les bancs sont sales contrairement aux chaises ) les tables aussi sont propres. En résumé ça reste un bon lieu. BON APPÉTIT",Google Maps,American Burger Factory,2024-06-19T16:25:18.626Z,1,,,,,,,
2759,661621,Vraiment top et les prix sont correctes par rapport le service et la qualité . Bravoo et bonne continuation inchallah.,Google Maps,HichamCook Grill House,2023-03-12T20:23:45.769Z,0,,,,,,,
4049,792721,Les service était très lent a rectifier,Google Maps,هشام كوك بيتزا,2025-07-20T14:33:14.881Z,0,,,,,,,
8447,137373,"Amazing Burgers, very flavourful and juicy better bring some napkins it can get messy and usually portions are pretty generous, fries are not the best tho soggy and oily, and menus there are a little expensive but the burger is worth it",Google Maps,American Burger Factory,2023-11-09T11:52:44.333Z,0,,,,,,,
734,661664,Je tiens a remercier pr la magnifique soirée machllah chateur a la hauteur vraiment rien a dire restera tjr la voix d'or  merci de nous faire partir a notre fête et joie on a commencé cette année avec beauté mm l'autre chanteur qui. nous a accompagné lors du dîner il. etait wow un grand merci aux jeune artistes bonne continuation que du succès  [APPRECIATION],instagram,diyarbakir_restaurant_,2026-01-01T11:39:57.000Z,0,,,,,,,
7267,268475,"Le service est incroyable, pareil pour la bouffe je vous recommande",Google Maps,American Burger said hamdine,2025-01-22T13:25:25.763Z,0,,,,,,,
4521,792794,Pizza catastrophique ! Plus de pub que de la qualité un monde pour rien Je vous déconseille fortement,Google Maps,هشام كوك بيتزا,2023-12-25T20:21:33.383Z,0,,,,,,,
3127,661737,"Super resto avec de bons produits, bon cheese nan je recommande :) Personnel accueillant, ambiance agréable",Google Maps,تاج محل بن عكنون,2023-03-08T20:13:50.661Z,4,,,,,,,
2785,530690,Il me semble que ce restaurant plaît aux personnes qui d'habitude manger chez des gargoutiers. Moi personnellement ça ma du tout plus. Une salade déchirée à la main. Viande dure. Soupe sans cuillère Conflits entre serveurs aux yeux des clients.,Google Maps,HichamCook Grill House,2023-02-08T13:37:18.748Z,6,,,,,,,
46314,137488,"Si on comprend bien, tu travailles que avec les immigrés? N’importe quoi.",tiktok,@damisoran31,2026-01-02T20:21:57.969548,1,,,,,,,
53022,399657,le meilleur des meilleurs vraiment chapeau  [APPRECIATION] [RECOMMENDATION],tiktok,@patisserie_annaba,2026-01-02T21:04:20.697129,0,,,,,,,
9987,792910,Hmidat Aissni بروشات 300 الف و دجاجة 70 ألف وقرعة ڨازوز 10 ألاف وحميص 10 لاف وربعة كومبار من ذوك صغار تاع خمسلاف للحبة يعني 20 الف . كلش 410 برك.,Facebook,Dz Forest Restaura,2025-10-13T14:09:11.000Z,0,,,,,,,
3956,137576,"Excellente pâtisserie, et un accueil chaleureux et agréable. Un grand bravo",Google Maps,L’Alchimiste Pâtisserie,2020-11-01T01:56:16.019Z,0,,,,,,,
4002,924143,The service is terrible,Google Maps,هشام كوك بيتزا,2025-11-11T17:58:23.304Z,0,,,,,,,
4740,399863,"La nourriture était un régal, le service était très bien et hyper rapide. (Le seul point négatif c'est que le bar était fermé ""le week-end"" du coup y avait pas de boissons fraîches comme les jus naturels, et les desserts non plus, alors que normalement c'est en plein week-ends que ça bosse le plus) mais bon c'était agréable. Bonne continuation.",Google Maps,Hicham cook pizza pasta,2023-07-28T23:41:32.332Z,1,,,,,,,
21994,662031,la bouffe n'es pas ouf la vérité juste c'est propre bien décoré j'ai mangé là-bas plusieurs fois,tiktok,@maison_sardoudi,2026-01-02T18:22:36.976973,2,,,,,,,
7710,268833,On est rentré dans le restaurant pour regarder un match il était bien diffusé mais des qu’on a commandé pour 7 personnes et payé ils ont enlevé le match. J’ai demandé au serveur de ré allumer la télévision il m’a dit que c la faute de la connexion alors que je l’ai vu éteindre la tv avec la télécommande. Sinon la bouffe est correcte.,Google Maps,American Burger Factory,2025-04-16T20:03:44.323Z,0,,,,,,,
8805,793153,"Un bon burger et sandwich equipe professionnel, endroit petit mais original. Bonne continuation",Google Maps,American Burger Factory,2019-01-30T20:45:03.941Z,0,,,,,,,
3644,137876,"Super expérience ! Nous avons pris les plats du jour : sardines à l’Algéroise et Rechta, c’était incroyablement bon. Service au top, très attentifs jusque dans les petits détails, et très friendly. Vraiment la meilleure rechta que j’ai pu manger. Nous avons fini par des Matcha qui sont à la hauteur de ceux que j’ai pu goûter a Paris et un fondant au chocolat délicieux. Bref, un gros coup de cœur continuez comme ça !",Google Maps,Laurel Restaurant,2025-08-05T22:11:45.534Z,0,,,,,,,
6619,662173,Lieux sympa mais le service désastreux,Google Maps,American Burger Factory,2025-09-18T22:58:59.258Z,0,,,,,,,
2729,268977,Je valide j'ai passé une bonne soirée. Très bon restaurant. Beaucoup de saveur. Tout est bon. Serveurs très professionnel. Produit de qualité. En verra les prochaines fois.,Google Maps,HichamCook Grill House,2023-05-10T22:22:42.716Z,0,,,,,,,
2865,793289,"Super restaurant, des produits de qualité et un accueil très chaleureux. Continuez comme ça ne changez rien ! Je ne comprends pas la note de 3, 5 sur google ! ? Les prix sont à l'image de qualité des produits proposés et évidemment la qualité à un prix ! Hichem Cook est un belle projet de réussite d'un jeune algérien qui a démarré de presque rien et qui peut aujourd'hui servir de modèle pour nos jeunes ! Bravo Hichem !",Google Maps,HichamCook Grill House,2022-11-02T23:16:35.421Z,0,,,,,,,
38774,924371,"C est grave, il faut boycotter, ils donnent à Israël l argent, vous allez contribuer au genocide",tiktok,@kfc,2026-01-02T19:39:54.161091,0,,,,,,,
2727,662272,"Le personnel est un point fort, parking bien géré, service impeccable, personnel professionnel et accueillant, temps d'attente raisonnable. Côté cuisine, les plats sont généreux, le pain maison est excellent, l'eau et les olives offrentes un geste marketing sympa le poulet est très bon, les viandes sont tendres mais j'en ai mangé des meilleures, dans l'ensemble c'est correcte mais pas exceptionnel. La salle est grande quasiment remplie, trop de bruit à mon goût, ca n'a rien à voir avec le restaurant calme ou on se pose pour déguster. Dommage que le menu ai changé, pas de menu enfant, ni brochettes de grillades. Autre point à souligner, la propreté des lieux et des sanitaires. Concernant les prix, ce sont les mêmes que dans les restaurants du même standing, je trouve que le prix est plus justifié par la qualité du service que la cuisine.",Google Maps,HichamCook Grill House,2023-05-13T21:40:35.397Z,8,,,,,,,
58050,400142,La nourriture est bonne oui  le service très long. Par contre le grand problème c les deux serveurs les vieux une vrai catastrophe ils prennent jamais la commande comme le client le veut mais ils mettent se qu’ils veulent eux sans oublié le gérant qui es vraiment impolie avec son staff ( les serveurs jeunes ) devant les clients. Le second gérant Hassan très gentil et accueillant avec tout le monde y compris les serveurs jeunes qui font de leur mieux pour être à la hauteur. Donc conseil les deux vieux sont à bannir et le gérant doit revoir sa façon de parler avec son staff. Bonne continuation  [RECOMMENDATION],tiktok,@la.nouvelle.etoile0,2026-01-02T21:19:29.928769,3,,,,,,,
39928,400146,Khdemtha top mais madirlhach sauce barbecue- hia tji b sauce chili thai. W rabi y3awnek,tiktok,@streetburger02,2026-01-02T19:44:04.469173,0,,,,,,,
